Time,C0,C1,C2
135.78,600,689,525
135.81,596,687,522
135.84,594,686,520
135.88,593,685,519
135.91,592,684,518
135.94,591,684,518
135.98,592,684,518
136.01,592,685,519
136.04,592,685,519
136.08,593,685,520
136.11,594,686,521
136.14,595,687,523
136.18,597,689,525
136.21,600,691,529
136.24,598,680,522
136.28,577,693,517
136.31,610,700,537
136.34,607,694,533
136.38,602,691,528
136.41,599,688,525
136.44,597,687,522
136.48,596,686,521
136.51,594,685,520
136.54,593,685,519
136.58,593,684,518
136.61,592,684,518
136.64,592,684,518
136.68,593,684,519
136.71,594,685,521
136.74,596,688,525
136.77,602,683,499
136.81,605,698,535
136.84,602,689,525
136.88,597,686,522
136.91,595,685,519
136.94,593,684,518
136.98,592,684,517
137.01,592,684,517
137.04,592,684,518
137.08,594,685,520
137.11,596,689,526
137.14,601,679,523
137.18,608,695,531
137.21,599,688,523
137.24,595,685,520
137.27,594,684,518
137.31,592,684,518
137.34,592,684,517
137.37,592,685,519
137.41,595,687,523
137.44,601,688,511
137.48,609,695,531
137.51,599,688,523
137.54,595,685,520
137.57,593,684,518
137.61,592,684,517
137.64,592,684,518
137.67,593,685,519
137.71,595,687,524
137.74,601,686,514
137.77,610,697,534
137.81,601,689,524
137.84,596,686,521
137.87,594,685,519
137.91,592,684,518
137.94,592,684,518
137.97,592,684,518
138.01,593,685,520
138.04,596,689,525
138.07,603,677,514
138.11,608,696,533
138.14,601,689,525
138.17,596,686,521
138.21,594,685,519
138.24,593,684,518
138.27,593,684,518
138.31,592,684,517
138.34,592,684,518
138.37,593,685,519
138.41,594,686,521
138.44,597,689,527
138.47,602,683,508
138.51,609,698,535
138.54,603,691,527
138.57,598,687,523
138.61,596,686,521
138.64,594,685,519
138.67,593,684,518
138.71,593,684,518
138.74,592,684,518
138.77,592,684,518
138.81,593,684,518
138.84,593,684,519
138.87,594,686,520
138.91,595,687,523
138.94,599,691,528
138.97,590,676,505
139.01,611,699,536
139.04,604,691,528
139.07,599,688,524
139.11,596,686,521
139.14,594,685,520
139.17,593,684,518
139.21,592,684,517
139.24,592,683,517
139.27,592,684,517
139.30,592,684,518
139.34,593,685,519
139.37,595,686,522
139.41,598,689,526
139.44,598,674,504
139.47,609,699,536
139.50,604,691,529
139.54,599,688,524
139.57,596,686,522
139.60,595,686,520
139.64,594,685,518
139.67,592,684,518
139.70,592,683,517
139.74,592,684,517
139.77,592,684,518
139.80,592,684,518
139.84,594,685,520
139.87,596,687,523
139.90,599,691,528
139.94,596,669,528
139.97,607,697,534
140.00,603,690,527
140.04,598,687,523
140.07,595,685,520
140.10,594,685,519
140.14,593,684,517
140.17,592,684,517
140.20,592,683,517
140.24,592,684,517
140.27,592,684,518
140.30,594,686,520
140.34,597,689,526
140.37,600,678,523
140.40,608,695,531
140.44,600,688,523
140.47,596,685,520
140.50,593,684,518
140.54,592,683,517
140.57,592,683,517
140.60,592,684,518
140.64,593,686,521
140.67,598,691,529
140.70,607,699,534
140.74,601,688,523
140.77,595,685,519
140.80,593,684,517
140.84,592,683,516
140.87,592,683,517
140.90,593,685,519
140.94,597,690,528
140.97,599,700,535
141.00,601,688,523
141.04,595,685,519
141.07,593,684,517
141.10,591,683,517
141.13,591,683,517
141.17,593,685,520
141.20,598,691,520
141.24,601,697,532
141.27,599,687,522
141.30,595,685,519
141.34,593,684,517
141.37,591,683,517
141.40,592,683,517
141.43,592,684,519
141.47,595,688,524
141.50,601,677,531
141.54,606,692,528
141.57,597,686,522
141.60,594,685,519
141.63,592,684,517
141.67,592,683,517
141.70,592,684,517
141.73,593,685,520
141.77,596,688,526
141.80,583,674,528
141.83,605,691,527
141.87,597,686,521
141.90,594,684,519
141.93,592,684,517
141.97,592,683,517
142.00,592,684,518
142.03,593,685,520
142.07,597,690,528
142.10,578,701,536
142.13,603,689,525
142.17,596,686,520
142.20,593,684,518
142.23,592,684,517
142.27,592,684,517
142.30,593,685,519
142.33,595,687,525
142.37,602,671,531
142.40,607,692,528
142.43,598,687,522
142.47,594,685,519
142.50,592,684,517
142.53,591,683,517
142.57,591,684,518
142.60,593,686,521
142.63,599,692,509
142.67,608,696,531
142.70,598,687,522
142.73,594,685,519
142.77,592,684,518
142.80,592,684,517
142.83,592,684,518
142.87,593,685,520
142.90,597,690,528
142.93,591,698,535
142.97,602,689,525
143.00,596,686,521
143.03,593,684,519
143.07,591,683,517
143.10,591,683,517
143.13,591,684,518
143.16,593,686,522
143.20,600,686,512
143.23,609,696,532
143.27,599,687,523
143.30,594,685,519
143.33,592,684,517
143.37,591,683,517
143.40,591,683,517
143.43,592,684,518
143.47,593,686,522
143.50,600,685,498
143.53,607,695,530
143.56,598,687,522
143.60,594,685,519
143.63,592,684,517
143.66,591,683,516
143.70,591,683,517
143.73,592,685,520
143.76,597,690,528
143.80,595,698,534
143.83,599,688,522
143.86,594,685,519
143.90,592,683,517
143.93,591,683,516
143.96,591,684,518
144.00,593,686,522
144.03,600,677,507
144.06,605,690,526
144.10,596,685,520
144.13,592,684,517
144.16,591,683,516
144.20,591,684,518
144.23,593,686,523
144.26,600,669,529
144.30,603,690,525
144.33,595,685,520
144.36,592,683,517
144.40,591,683,517
144.43,591,684,518
144.46,594,688,526
144.50,582,700,535
144.53,599,687,522
144.56,593,684,518
144.60,591,683,517
144.63,591,683,517
144.66,593,686,522
144.70,601,680,533
144.73,603,689,524
144.76,594,685,519
144.80,592,683,517
144.83,591,683,517
144.86,592,684,519
144.90,596,690,529
144.93,610,696,531
144.96,597,686,521
145.00,593,684,518
145.03,591,683,517
145.06,591,683,517
145.10,593,685,521
145.13,599,688,507
145.16,607,692,528
145.20,596,686,520
145.23,593,684,518
145.26,591,683,517
145.30,591,684,517
145.33,593,685,521
145.36,599,689,500
145.40,607,693,528
145.43,596,686,521
145.46,593,684,518
145.50,591,683,517
145.53,591,683,517
145.56,592,684,519
145.60,596,689,527
145.63,575,697,535
145.66,600,688,523
145.69,594,685,519
145.73,592,684,517
145.76,591,683,517
145.80,591,684,519
145.83,594,687,524
145.86,598,674,516
145.89,605,691,527
145.93,596,686,521
145.96,593,684,518
145.99,591,683,517
146.03,591,683,518
146.06,592,685,520
146.09,596,690,528
146.13,596,699,535
146.16,600,688,523
146.19,594,685,519
146.23,592,684,518
146.26,591,683,517
146.29,592,684,518
146.33,593,686,521
146.36,598,691,514
146.39,605,696,532
146.43,599,687,523
146.46,594,685,519
146.49,592,683,517
146.53,591,683,517
146.56,591,683,517
146.59,592,684,519
146.63,595,687,524
146.66,601,684,511
146.69,608,695,531
146.73,599,687,523
146.76,594,685,520
146.79,592,684,518
146.83,591,683,517
146.86,591,683,517
146.89,591,683,517
146.93,592,685,519
146.96,594,687,524
146.99,599,681,504
147.02,608,695,532
147.06,599,688,524
147.09,595,685,520
147.13,593,684,518
147.16,592,684,517
147.19,591,683,516
147.23,591,683,517
147.26,591,683,518
147.29,592,685,519
147.33,595,688,524
147.36,600,678,505
147.39,609,696,533
147.43,600,688,525
147.46,596,686,521
147.49,593,685,519
147.52,592,684,518
147.56,591,683,517
147.59,591,683,517
147.62,591,683,517
147.66,591,684,518
147.69,593,685,520
147.73,596,688,525
147.76,601,678,502
147.79,603,698,535
147.82,602,689,526
147.86,596,686,522
147.89,594,685,520
147.92,592,684,518
147.96,591,683,517
147.99,591,683,517
148.02,591,683,517
148.06,591,684,517
148.09,592,684,519
148.12,593,686,522
148.16,597,690,528
148.19,593,675,522
148.22,608,698,534
148.26,602,690,527
148.29,597,687,523
148.32,595,686,521
148.36,593,684,519
148.39,592,684,518
148.42,592,683,517
148.46,591,683,517
148.49,591,683,517
148.52,591,683,517
148.56,591,684,518
148.59,592,685,519
148.62,594,686,522
148.66,597,690,527
148.69,591,677,504
148.72,610,698,535
148.76,603,691,528
148.79,598,687,523
148.82,595,686,521
148.86,594,685,520
148.89,593,684,518
148.92,592,683,517
148.96,591,683,517
148.99,591,683,517
149.02,591,683,517
149.06,591,684,518
149.09,592,685,520
149.12,595,687,524
149.16,600,685,517
149.19,608,698,535
149.22,602,689,526
149.26,596,686,521
149.29,593,684,519
149.32,592,683,517
149.36,591,683,517
149.39,591,683,517
149.42,591,684,517
149.46,592,684,518
149.49,593,685,520
149.52,595,687,522
149.55,598,690,527
149.59,602,680,503
149.62,578,700,538
149.66,606,693,531
149.69,600,689,525
149.72,596,686,522
149.75,594,685,520
149.79,593,685,519
149.82,592,684,518
149.86,591,683,517
149.89,591,683,517
149.92,591,683,517
149.95,591,684,518
149.99,592,685,519
150.02,594,687,523
150.05,600,692,511
150.09,603,698,536
150.12,602,690,526
150.15,596,686,521
150.19,593,685,519
150.22,592,684,518
150.25,591,683,517
150.29,591,683,517
150.32,591,684,517
150.35,592,684,519
150.39,593,686,521
150.42,596,689,525
150.45,600,690,526
150.49,600,695,531
150.52,606,694,532
150.55,601,689,526
150.59,597,687,523
150.62,595,686,521
150.65,594,685,519
150.69,592,684,518
150.72,592,684,518
150.75,591,683,517
150.79,591,683,517
150.82,591,683,517
150.85,591,683,517
150.89,591,683,517
150.92,591,684,518
150.95,592,685,519
150.99,593,686,520
151.02,595,687,523
151.05,598,690,527
151.09,597,677,514
151.12,598,701,534
151.15,607,694,532
151.19,602,690,526
151.22,598,687,522
151.25,595,686,521
151.29,593,684,518
151.32,592,683,517
151.35,591,683,517
151.39,591,684,517
151.42,591,684,518
151.45,592,685,519
151.49,594,687,523
151.52,600,690,510
151.55,598,698,534
151.59,601,688,525
151.62,596,685,520
151.65,593,684,518
151.69,592,683,517
151.72,591,683,517
151.75,591,683,517
151.79,592,685,519
151.82,595,687,524
151.85,601,679,524
151.88,607,693,529
151.92,597,686,521
151.95,594,684,518
151.99,592,683,517
152.02,591,683,516
152.05,591,683,517
152.08,592,685,520
152.12,598,691,526
152.15,609,695,531
152.18,598,686,521
152.22,593,684,518
152.25,591,683,516
152.28,590,683,516
152.32,591,683,517
152.35,593,685,521
152.38,599,688,512
152.42,608,694,530
152.45,597,686,521
152.48,593,684,518
152.52,591,683,516
152.55,591,683,516
152.58,591,683,517
152.62,593,686,522
152.65,601,677,522
152.68,607,692,527
152.72,596,686,520
152.75,593,684,517
152.78,591,683,516
152.82,591,683,516
152.85,591,684,518
152.88,595,689,527
152.92,576,697,534
152.95,600,687,522
152.98,594,684,519
153.02,592,683,517
153.05,591,683,516
153.08,591,683,517
153.12,592,685,521
153.15,598,691,521
153.18,609,695,530
153.22,598,686,521
153.25,593,684,518
153.28,591,683,517
153.32,591,683,516
153.35,591,683,517
153.38,592,685,520
153.41,597,690,528
153.45,591,700,535
153.48,602,689,524
153.52,595,685,520
153.55,593,684,517
153.58,591,683,516
153.62,591,683,517
153.65,591,684,518
153.68,593,686,522
153.72,601,681,510
153.75,607,693,529
153.78,598,686,521
153.82,594,684,518
153.85,592,683,516
153.88,591,683,516
153.91,591,683,517
153.95,593,685,521
153.98,600,692,500
154.01,608,694,529
154.05,598,686,521
154.08,593,684,518
154.12,592,683,516
154.15,591,683,516
154.18,592,683,518
154.21,594,686,522
154.25,601,682,499
154.28,606,692,527
154.31,597,686,521
154.35,593,684,517
154.38,591,683,516
154.41,591,683,517
154.45,592,684,519
154.48,597,690,528
154.51,610,695,530
154.55,597,686,521
154.58,593,684,517
154.61,591,683,516
154.65,591,683,517
154.68,593,685,521
154.71,601,675,531
154.75,605,690,525
154.78,595,685,519
154.81,592,683,517
154.85,591,683,516
154.88,591,684,518
154.91,595,688,527
154.95,598,698,532
154.98,598,686,521
155.01,593,684,517
155.05,591,683,516
155.08,591,683,517
155.11,593,685,521
155.15,600,690,509
155.18,606,692,527
155.21,596,685,519
155.25,592,683,517
155.28,591,682,516
155.31,591,683,517
155.35,593,685,521
155.38,600,669,526
155.41,603,689,524
155.45,594,685,519
155.48,592,683,516
155.51,590,682,516
155.55,591,683,518
155.58,594,687,526
155.61,577,699,533
155.65,598,686,521
155.68,593,684,517
155.71,591,682,516
155.75,591,682,516
155.78,592,685,519
155.81,598,691,509
155.85,608,694,528
155.88,596,685,520
155.91,593,683,517
155.94,591,683,516
155.98,591,683,517
156.01,593,686,521
156.05,599,690,512
156.08,607,693,529
156.11,596,685,520
156.14,592,683,517
156.18,590,682,516
156.21,590,682,516
156.24,591,684,520
156.28,597,689,513
156.31,607,692,527
156.34,596,685,519
156.38,592,683,517
156.41,590,682,516
156.44,590,683,516
156.48,592,685,521
156.51,600,674,531
156.54,603,689,524
156.58,594,684,518
156.61,591,683,516
156.64,590,682,516
156.68,590,683,518
156.71,594,688,527
156.74,603,696,530
156.78,596,685,520
156.81,592,683,517
156.84,590,682,516
156.88,590,682,516
156.91,592,685,522
156.94,594,668,529
156.98,601,687,523
157.01,593,684,518
157.04,590,682,516
157.08,590,682,516
157.11,591,684,520
157.14,600,667,531
157.18,601,688,522
157.21,593,684,518
157.24,590,682,516
157.28,590,682,516
157.31,591,684,520
157.34,599,679,527
157.38,603,689,524
157.41,593,684,518
157.44,590,682,516
157.48,589,682,516
157.51,590,683,518
157.54,595,689,518
157.58,607,693,527
157.61,594,684,519
157.64,591,682,516
157.68,589,682,516
157.71,590,683,518
157.74,595,689,528
157.77,607,692,527
157.81,594,684,519
157.84,590,682,516
157.88,589,682,516
157.91,590,683,519
157.94,596,688,505
157.98,604,689,524
158.01,593,684,518
158.04,590,682,516
158.07,589,682,516
158.11,591,684,520
158.14,600,669,536
158.18,600,687,522
158.21,592,683,517
158.24,590,682,516
158.27,589,682,517
158.31,592,685,522
158.34,596,668,536
158.37,599,687,522
158.41,592,683,517
158.44,590,682,516
158.47,590,682,517
158.51,592,685,522
158.54,590,675,534
158.57,599,687,522
158.61,592,683,518
158.64,590,682,516
158.67,590,683,517
158.71,592,685,523
158.74,581,700,535
158.77,597,686,521
158.81,592,683,517
158.84,590,682,516
158.87,590,683,518
158.91,593,687,527
158.94,588,696,531
158.97,595,685,520
159.01,591,683,517
159.04,590,682,517
159.07,590,683,518
159.11,594,687,527
159.14,588,698,533
159.17,597,686,522
159.21,592,684,518
159.24,590,683,517
159.27,590,683,517
159.31,591,685,521
159.34,598,691,513
159.37,606,692,528
159.41,595,685,520
159.44,592,683,518
159.47,590,683,517
159.51,590,683,518
159.54,592,685,521
159.57,598,690,518
159.61,608,693,530
159.64,596,686,522
159.67,592,684,518
159.71,591,683,518
159.74,590,683,517
159.77,591,684,519
159.80,593,687,524
159.84,601,669,535
159.87,604,690,527
159.91,595,685,521
159.94,592,684,518
159.97,591,683,517
160.01,591,683,518
160.04,591,684,519
160.07,593,687,523
160.11,600,689,501
160.14,607,695,531
160.17,597,687,523
160.20,594,685,520
160.24,592,684,519
160.27,590,683,517
160.30,591,684,518
160.34,591,684,519
160.37,592,686,522
160.40,599,692,524
160.44,609,697,534
160.47,599,687,523
160.50,593,685,519
160.54,591,683,518
160.57,590,682,517
160.60,590,683,517
160.64,591,684,520
160.67,594,687,525
160.70,598,671,505
160.74,606,692,530
160.77,596,686,522
160.80,592,684,519
160.84,591,683,517
160.87,590,682,517
160.90,590,683,517
160.94,591,685,520
160.97,594,687,524
161.00,601,674,526
161.04,606,693,530
161.07,596,686,522
161.10,593,684,519
161.14,591,683,517
161.17,590,682,517
161.20,589,683,517
161.24,591,684,519
161.27,593,687,525
161.30,596,671,534
161.34,604,691,527
161.37,595,686,522
161.40,592,684,519
161.44,591,683,517
161.47,590,682,517
161.50,590,683,517
161.54,592,685,521
161.57,594,688,526
161.60,579,678,529
161.64,602,690,526
161.67,595,685,521
161.70,592,684,518
161.74,590,683,517
161.77,590,682,517
161.80,590,684,519
161.84,592,685,522
161.87,597,691,529
161.90,606,698,535
161.94,600,688,524
161.97,594,685,521
162.00,592,684,519
162.04,591,683,518
162.07,590,683,518
162.10,590,683,519
162.13,591,684,520
162.17,594,688,527
162.20,596,679,537
162.24,605,692,529
162.27,597,686,523
162.30,594,684,519
162.33,591,683,518
162.37,590,683,517
162.40,590,682,517
162.44,590,683,518
162.47,592,685,522
162.50,599,692,511
162.53,607,697,534
162.57,599,687,524
162.60,594,685,520
162.63,592,684,519
162.67,591,683,518
162.70,590,683,518
162.73,590,683,518
162.77,591,684,520
162.80,594,688,526
162.83,584,669,518
162.87,605,692,529
162.90,596,686,522
162.93,593,684,519
162.97,591,683,517
163.00,590,682,517
163.03,589,682,517
163.07,590,683,518
163.10,591,684,520
163.13,595,688,526
163.17,587,681,527
163.20,604,691,529
163.23,596,686,522
163.27,593,684,519
163.30,591,683,518
163.33,590,682,517
163.37,589,683,517
163.40,590,683,518
163.43,592,685,522
163.47,598,690,514
163.50,593,698,535
163.53,600,688,524
163.57,594,685,520
163.60,591,683,518
163.63,590,682,517
163.66,590,682,517
163.70,590,683,518
163.73,591,685,521
163.77,597,690,526
163.80,596,697,535
163.83,599,687,524
163.87,593,684,520
163.90,591,683,518
163.93,590,682,517
163.97,589,682,517
164.00,590,683,519
164.03,593,687,525
164.07,582,675,531
164.10,602,689,525
164.13,594,685,520
164.16,591,683,518
164.20,590,682,517
164.23,590,682,517
164.26,591,683,519
164.30,593,686,524
164.33,598,671,507
164.37,606,692,530
164.40,597,686,522
164.43,593,684,520
164.46,591,683,518
164.50,590,682,517
164.53,590,682,518
164.56,591,684,520
164.60,595,689,528
164.63,579,699,537
164.66,600,688,524
164.70,594,684,520
164.73,591,683,517
164.76,590,682,517
164.80,590,682,517
164.83,591,684,519
164.86,594,687,526
164.90,590,668,537
164.93,603,690,526
164.96,595,685,521
165.00,592,683,518
165.03,591,683,517
165.06,590,683,517
165.10,591,684,519
165.13,593,686,523
165.16,599,691,526
165.20,609,698,535
165.23,600,688,525
165.26,595,685,522
165.30,593,684,519
165.33,591,683,518
165.36,590,683,517
165.40,590,683,518
165.43,592,684,520
165.46,594,687,526
165.50,596,668,519
165.53,607,692,530
165.56,598,686,522
165.60,593,684,520
165.63,591,683,519
165.66,591,683,517
165.70,590,683,518
165.73,591,684,520
165.76,593,685,522
165.80,598,690,514
165.83,595,697,534
165.86,599,687,524
165.90,594,684,520
165.93,591,683,518
165.96,590,683,518
166.00,590,683,518
166.03,591,683,518
166.06,591,684,521
166.10,595,688,526
166.13,600,680,522
166.16,606,694,531
166.20,597,687,523
166.23,593,684,520
166.26,591,683,518
166.30,590,682,517
166.33,589,682,517
166.36,589,682,517
166.39,591,683,519
166.43,593,686,524
166.46,599,688,513
166.50,608,696,533
166.53,598,687,524
166.56,594,685,521
166.59,592,684,519
166.63,591,683,518
166.66,590,682,518
166.69,590,683,518
166.73,590,683,518
166.76,591,685,521
166.79,595,688,527
166.83,593,669,507
166.86,607,694,533
166.89,599,688,525
166.93,595,685,522
166.96,592,684,520
166.99,592,683,518
167.03,590,682,518
167.06,590,683,518
167.09,590,683,518
167.13,591,683,519
167.16,591,684,521
167.19,594,688,527
167.23,598,667,531
167.26,605,693,531
167.29,597,686,524
167.33,593,684,520
167.36,591,683,519
167.39,590,682,518
167.43,590,683,518
167.46,590,683,518
167.49,591,683,519
167.53,592,684,521
167.56,594,687,526
167.59,601,683,508
167.63,607,696,534
167.66,599,688,526
167.69,595,685,522
167.73,592,684,520
167.76,591,683,519
167.79,590,683,519
167.83,590,683,519
167.86,589,683,518
167.89,590,683,520
167.93,592,686,524
167.96,598,689,520
167.99,608,697,535
168.03,599,687,525
168.06,593,684,521
168.09,591,683,519
168.13,590,682,518
168.16,590,682,518
168.19,590,683,519
168.23,591,684,521
168.26,594,687,526
168.29,596,669,511
168.33,606,693,532
168.36,597,686,524
168.39,593,684,521
168.43,591,683,519
168.46,590,682,518
168.49,589,682,518
168.52,590,683,517
168.56,591,685,520
168.59,595,688,527
168.63,583,698,537
168.66,602,689,526
168.69,595,685,521
168.72,591,683,518
168.76,590,682,516
168.79,589,682,516
168.82,589,683,517
168.86,591,685,520
168.89,595,688,527
168.92,582,676,537
168.96,602,690,526
168.99,595,685,521
169.02,592,684,518
169.06,591,683,516
169.09,590,683,516
169.12,590,682,516
169.16,591,684,518
169.19,593,686,522
169.22,598,690,519
169.26,608,696,533
169.29,598,687,523
169.32,593,684,519
169.36,591,683,517
169.39,590,682,516
169.42,590,683,517
169.46,590,683,517
169.49,591,684,520
169.52,596,689,527
169.56,573,699,535
169.59,602,689,525
169.62,595,685,520
169.66,592,683,518
169.69,590,682,516
169.72,589,682,516
169.76,589,682,516
169.79,590,683,518
169.82,592,686,523
169.86,599,686,500
169.89,605,695,532
169.92,598,687,523
169.96,593,684,519
169.99,591,683,517
170.02,590,682,516
170.05,589,682,516
170.09,590,683,517
170.12,591,684,520
170.16,596,690,525
170.19,598,697,533
170.22,598,686,522
170.26,592,684,518
170.29,590,682,517
170.32,589,682,516
170.36,589,682,516
170.39,590,684,519
170.42,596,690,528
170.46,608,696,531
170.49,597,686,521
170.52,592,684,518
170.55,590,682,516
170.59,589,681,515
170.62,589,682,516
170.65,591,684,520
170.69,597,684,505
170.72,606,692,528
170.76,595,685,520
170.79,591,683,517
170.82,589,682,516
170.85,589,681,515
170.89,589,683,517
170.92,592,686,524
170.95,589,696,536
170.99,600,687,523
171.02,592,684,519
171.05,590,682,516
171.09,589,682,516
171.12,589,682,517
171.15,591,684,520
171.19,598,691,503
171.22,606,694,529
171.25,596,685,521
171.29,592,683,518
171.32,590,682,516
171.35,589,682,516
171.39,589,682,517
171.42,591,684,520
171.45,595,689,529
171.49,603,698,534
171.52,598,687,523
171.55,593,684,519
171.59,590,683,517
171.62,589,682,516
171.65,589,682,516
171.69,589,682,516
171.72,590,684,520
171.75,595,689,526
171.79,605,696,532
171.82,597,686,522
171.85,592,684,519
171.89,590,682,516
171.92,589,681,516
171.95,589,682,516
171.99,590,683,519
172.02,592,686,523
172.05,597,675,535
172.09,602,689,525
172.12,593,684,519
172.15,591,682,516
172.19,589,681,515
172.22,588,681,516
172.25,589,682,517
172.29,592,686,524
172.32,592,667,535
172.35,600,688,524
172.38,593,684,519
172.42,590,682,516
172.45,589,681,515
172.49,588,682,516
172.52,589,683,518
172.55,593,687,525
172.58,575,684,531
172.62,601,688,524
172.65,593,684,519
172.69,591,683,517
172.72,589,682,516
172.75,590,682,517
172.78,590,683,518
172.82,593,686,523
172.85,596,667,523
172.88,603,690,526
172.92,594,685,520
172.95,591,683,517
172.98,589,682,516
173.02,589,682,516
173.05,589,683,518
173.08,593,688,526
173.12,572,698,532
173.15,597,685,521
173.18,591,683,517
173.22,589,682,515
173.25,588,681,515
173.28,589,682,517
173.32,592,686,524
173.35,584,681,535
173.38,598,686,521
173.42,591,683,517
173.45,589,682,516
173.48,588,681,515
173.52,589,682,517
173.55,591,685,522
173.58,589,666,528
173.62,600,688,524
173.65,593,684,519
173.68,591,683,516
173.72,589,682,515
173.75,589,682,516
173.78,590,684,520
173.82,596,689,519
173.85,607,693,529
173.88,595,685,520
173.92,591,683,518
173.95,589,682,516
173.98,589,682,517
174.02,590,683,518
174.05,592,685,522
174.08,598,688,500
174.12,605,693,530
174.15,596,685,521
174.18,591,683,518
174.22,589,682,516
174.25,589,681,515
174.28,588,681,515
174.32,589,682,517
174.35,593,687,525
174.38,577,688,535
174.41,599,687,522
174.45,592,683,518
174.48,590,681,515
174.52,589,681,515
174.55,589,681,516
174.58,591,684,519
174.62,597,690,518
174.65,606,692,527
174.68,595,684,519
174.71,591,682,516
174.75,589,681,515
174.78,588,681,515
174.82,589,682,517
174.85,594,688,525
174.88,606,692,527
174.91,594,684,518
174.95,590,681,515
174.98,588,681,514
175.01,588,681,515
175.05,591,685,522
175.08,580,697,531
175.11,595,684,518
175.15,590,682,515
175.18,588,680,514
175.21,588,681,516
175.25,592,687,525
175.28,605,692,526
175.31,592,683,517
175.35,589,681,514
175.38,588,681,514
175.41,589,683,519
175.45,597,669,528
175.48,597,685,520
175.51,590,682,515
175.55,588,681,514
175.58,588,681,515
175.61,591,686,525
175.65,606,692,526
175.68,592,683,517
175.71,589,681,514
175.75,588,681,514
175.78,590,683,520
175.81,598,692,534
175.85,596,684,519
175.88,590,681,515
175.91,588,681,514
175.95,589,682,517
175.98,595,690,497
176.01,601,688,522
176.05,591,682,516
176.08,589,681,514
176.11,588,681,515
176.15,591,685,524
176.18,602,695,529
176.21,593,683,517
176.25,589,681,514
176.28,588,681,515
176.31,589,683,518
176.35,597,667,532
176.38,597,685,520
176.41,590,682,515
176.45,588,681,514
176.48,588,682,516
176.51,593,688,513
176.55,604,689,524
176.58,592,683,517
176.61,589,681,515
176.65,588,681,515
176.68,590,684,521
176.71,596,669,535
176.75,596,685,520
176.78,590,682,516
176.81,588,681,515
176.84,588,682,516
176.88,592,687,526
176.91,606,695,530
176.95,594,684,519
176.98,590,682,516
177.01,588,681,514
177.04,588,681,515
177.08,589,683,518
177.11,595,688,511
177.14,605,690,526
177.18,593,683,518
177.21,589,681,515
177.24,588,681,514
177.28,588,681,515
177.31,590,684,521
177.34,596,687,535
177.38,598,686,521
177.41,591,682,516
177.44,589,681,515
177.48,588,681,515
177.51,589,683,518
177.54,595,690,501
177.58,604,690,525
177.61,593,683,517
177.64,590,681,515
177.68,588,681,514
177.71,588,682,516
177.74,592,686,525
177.78,597,697,532
177.81,596,685,520
177.84,591,682,516
177.88,588,681,515
177.91,588,682,516
177.94,590,684,519
177.98,597,679,497
178.01,603,689,524
178.04,592,683,518
178.08,589,681,515
178.11,588,681,515
178.14,588,682,516
178.18,591,686,524
178.21,579,698,533
178.24,596,685,519
178.28,590,682,516
178.31,588,681,515
178.34,588,681,515
178.38,590,684,520
178.41,598,671,535
178.44,598,686,521
178.48,591,682,517
178.51,588,681,515
178.54,588,681,515
178.58,590,684,520
178.61,597,677,512
178.64,600,687,522
178.68,591,683,517
178.71,589,681,515
178.74,588,681,515
178.77,589,683,519
178.81,596,682,496
178.84,602,688,524
178.88,592,683,518
178.91,589,681,515
178.94,588,681,515
178.97,588,682,517
179.01,591,686,523
179.04,594,689,536
179.08,600,687,523
179.11,592,683,518
179.14,589,682,516
179.17,588,681,515
179.21,587,681,515
179.24,589,683,519
179.27,596,690,497
179.31,604,691,526
179.34,593,684,518
179.37,589,682,516
179.41,588,681,515
179.44,588,681,515
179.47,589,683,518
179.51,594,689,528
179.54,607,696,532
179.57,596,686,522
179.61,592,684,518
179.64,590,682,516
179.67,589,682,516
179.71,589,682,517
179.74,589,683,518
179.77,591,684,520
179.81,595,689,527
179.84,575,698,534
179.87,601,689,525
179.91,593,684,519
179.94,590,683,517
179.97,588,681,515
180.01,588,681,515
180.04,588,681,515
180.07,588,682,517
180.11,591,686,523
180.14,598,667,534
180.17,602,689,525
180.21,593,684,519
180.24,590,682,517
180.27,588,681,515
180.30,587,681,515
180.34,588,682,516
180.37,590,684,520
180.41,597,688,501
180.44,604,691,527
180.47,593,684,519
180.51,590,682,516
180.54,588,681,515
180.57,587,681,515
180.61,588,682,517
180.64,591,686,524
180.67,572,692,533
180.71,598,686,522
180.74,591,683,517
180.77,588,681,515
180.80,587,681,515
180.84,588,682,516
180.87,590,684,521
180.90,597,669,519
180.94,601,689,525
180.97,592,684,518
181.01,589,682,516
181.04,587,681,515
181.07,587,682,516
181.10,589,683,519
181.14,596,685,502
181.17,603,690,526
181.20,592,684,519
181.24,589,682,516
181.27,587,681,515
181.30,587,682,516
181.34,589,683,519
181.37,595,690,503
181.40,604,692,527
181.44,593,684,519
181.47,589,682,516
181.50,587,681,515
181.54,587,681,515
181.57,588,683,517
181.60,591,687,525
181.64,571,693,533
181.67,599,688,524
181.70,592,684,519
181.74,589,682,517
181.77,588,681,515
