,time,A0,A1,A2
905,28.78,162,663,370
906,28.81,161,660,365
907,28.85,156,663,370
908,28.88,161,660,375
909,28.91,171,662,370
910,28.94,161,660,373
911,28.98,162,662,370
912,29.01,162,661,370
913,29.04,160,661,369
914,29.07,162,663,370
915,29.11,160,661,369
916,29.14,162,664,370
917,29.17,160,662,369
918,29.20,162,664,370
919,29.23,160,661,369
920,29.27,162,666,370
921,29.30,160,661,369
922,29.33,162,670,370
923,29.36,160,661,369
924,29.39,162,655,370
925,29.43,161,661,370
926,29.46,163,665,370
927,29.49,161,660,373
928,29.52,161,663,370
929,29.56,162,660,369
930,29.59,171,662,369
931,29.62,162,660,370
932,29.65,160,662,369
933,29.68,162,664,370
934,29.72,160,661,369
935,29.75,162,669,370
936,29.78,160,661,369
937,29.81,162,655,370
938,29.85,161,661,369
939,29.88,162,655,370
940,29.91,161,661,370
941,29.94,163,664,370
942,29.98,161,660,371
943,30.01,162,664,370
944,30.04,162,660,374
945,30.07,160,663,370
946,30.10,161,660,370
947,30.14,168,662,370
948,30.17,162,661,370
949,30.20,160,661,369
950,30.23,162,664,370
951,30.27,160,661,369
952,30.30,162,665,370
953,30.33,160,661,369
954,30.36,162,668,370
955,30.39,160,661,369
956,30.43,162,667,370
957,30.46,160,661,369
958,30.49,162,665,370
959,30.52,160,661,369
960,30.56,162,661,370
961,30.59,160,662,369
962,30.62,162,660,373
963,30.65,171,662,370
964,30.68,162,660,375
965,30.72,162,662,370
966,30.75,162,659,368
967,30.78,152,662,370
968,30.81,162,659,373
969,30.85,160,663,370
970,30.88,161,660,372
971,30.91,163,664,370
972,30.94,161,661,370
973,30.98,162,670,370
974,31.01,160,661,369
975,31.04,162,662,371
976,31.07,163,662,370
977,31.10,162,659,360
978,31.14,156,663,370
979,31.17,161,660,373
980,31.20,163,665,370
981,31.23,161,661,370
982,31.26,162,669,370
983,31.30,160,661,370
984,31.33,162,660,375
985,31.36,152,662,370
986,31.39,162,660,373
987,31.43,163,664,370
988,31.46,161,660,370
989,31.49,162,655,370
990,31.52,160,661,370
991,31.55,162,664,370
992,31.59,160,661,370
993,31.62,162,659,368
994,31.65,152,662,370
995,31.68,162,660,374
996,31.72,163,663,370
997,31.75,161,660,372
998,31.78,163,665,370
999,31.81,161,660,370
1000,31.85,163,658,370
1001,31.88,161,660,369
1002,31.91,162,654,370
1003,31.94,161,660,369
1004,31.97,162,670,370
1005,32.01,160,661,369
1006,32.04,162,663,370
1007,32.07,160,662,370
1008,32.10,162,660,375
1009,32.14,152,662,370
1010,32.17,162,659,373
1011,32.20,162,663,370
1012,32.23,161,660,371
1013,32.27,163,660,370
1014,32.30,161,661,369
1015,32.33,162,671,370
1016,32.36,160,661,369
1017,32.39,162,664,370
1018,32.43,160,661,369
1019,32.46,162,661,370
1020,32.49,160,661,369
1021,32.52,162,659,372
1022,32.56,167,662,369
1023,32.59,162,659,364
1024,32.62,152,662,370
1025,32.65,162,659,368
1026,32.68,160,662,370
1027,32.72,161,659,370
1028,32.75,161,662,370
1029,32.78,161,660,373
1030,32.81,162,663,370
1031,32.85,161,660,372
1032,32.88,163,665,370
1033,32.91,161,660,371
1034,32.94,163,660,370
1035,32.97,161,660,370
1036,33.01,163,654,370
1037,33.04,161,660,369
1038,33.07,162,655,370
1039,33.10,160,660,369
1040,33.13,162,669,370
1041,33.17,160,661,369
1042,33.20,162,664,370
1043,33.23,160,661,369
1044,33.26,162,660,370
1045,33.30,160,661,369
1046,33.33,162,660,371
1047,33.36,165,661,369
1048,33.39,162,659,373
1049,33.43,171,661,370
1050,33.46,162,659,365
1051,33.49,152,662,370
1052,33.52,162,659,369
1053,33.55,160,662,370
1054,33.59,161,659,373
1055,33.62,163,663,370
1056,33.65,161,660,371
1057,33.68,163,656,370
1058,33.72,161,660,369
1059,33.75,162,666,370
1060,33.78,160,661,369
1061,33.81,162,660,371
1062,33.85,161,661,369
1063,33.88,162,659,374
1064,33.91,152,662,370
1065,33.94,162,659,366
1066,33.97,160,663,370
1067,34.01,162,659,373
1068,34.04,163,664,370
1069,34.07,161,660,370
1070,34.10,163,653,370
1071,34.13,160,660,369
1072,34.17,162,666,370
1073,34.20,160,661,370
1074,34.23,162,660,373
1075,34.26,168,661,370
1076,34.30,162,659,364
1077,34.33,160,662,370
1078,34.36,161,659,373
1079,34.39,163,664,370
1080,34.42,161,660,370
1081,34.46,163,658,370
1082,34.49,161,660,369
1083,34.52,162,670,370
1084,34.55,160,661,369
1085,34.59,162,660,371
1086,34.62,170,661,370
1087,34.65,161,659,372
1088,34.68,163,663,370
1089,34.72,161,660,370
1090,34.75,162,667,370
1091,34.78,160,661,370
1092,34.81,162,659,368
1093,34.84,161,663,370
1094,34.88,161,660,370
1095,34.91,162,669,370
1096,34.94,160,661,369
1097,34.97,162,658,373
1098,35.01,152,662,370
1099,35.04,162,659,372
1100,35.07,163,658,370
1101,35.10,161,660,369
1102,35.13,162,663,371
1103,35.17,163,661,369
1104,35.20,162,659,364
1105,35.23,161,663,370
1106,35.26,161,660,371
1107,35.30,162,653,370
1108,35.33,160,660,369
1109,35.36,162,660,371
1110,35.39,171,661,370
1111,35.42,161,659,373
1112,35.46,163,664,370
1113,35.49,160,660,369
1114,35.52,162,660,371
1115,35.55,171,661,370
1116,35.59,161,659,374
1117,35.62,163,664,370
1118,35.65,161,660,370
1119,35.68,162,663,371
1120,35.72,167,661,370
1121,35.75,162,659,372
1122,35.78,163,663,370
1123,35.81,161,660,370
1124,35.84,162,666,371
1125,35.88,160,661,370
1126,35.91,162,659,373
1127,35.94,162,663,370
1128,35.97,161,660,370
1129,36.00,162,663,371
1130,36.04,165,661,370
1131,36.07,161,659,373
1132,36.10,163,662,371
1133,36.13,160,660,370
1134,36.17,162,659,375
1135,36.20,152,661,370
1136,36.23,161,659,371
1137,36.26,162,658,371
1138,36.29,160,660,370
1139,36.33,162,659,375
1140,36.36,152,661,370
1141,36.39,161,659,372
1142,36.42,163,655,371
1143,36.46,160,660,370
1144,36.49,162,659,364
1145,36.52,162,663,370
1146,36.55,161,660,370
1147,36.59,162,663,372
1148,36.62,170,661,370
