,time,A0,A1,A2
934,28.73,77,325,282
935,28.77,79,325,287
936,28.80,76,325,282
937,28.83,78,325,285
938,28.86,74,328,282
939,28.89,78,325,282
940,28.92,73,325,282
941,28.95,77,325,282
942,28.98,79,325,280
943,29.02,76,331,282
944,29.05,78,325,284
945,29.08,87,327,282
946,29.11,78,325,282
947,29.14,77,325,282
948,29.17,77,325,282
949,29.20,79,325,278
950,29.23,76,331,282
951,29.26,78,325,283
952,29.30,79,327,282
953,29.33,78,325,282
954,29.36,75,325,282
955,29.39,77,325,282
956,29.42,79,325,272
957,29.45,76,327,282
958,29.48,78,325,284
959,29.51,74,328,282
960,29.55,77,325,282
961,29.58,72,325,282
962,29.61,78,325,282
963,29.64,79,324,287
964,29.67,76,325,282
965,29.70,78,325,284
966,29.73,74,326,282
967,29.76,78,325,283
968,29.80,66,326,282
969,29.83,77,325,282
970,29.86,78,324,282
971,29.89,77,325,282
972,29.92,79,324,283
973,29.95,76,320,282
974,29.98,78,325,283
975,30.01,83,327,282
976,30.05,78,325,282
977,30.08,74,325,282
978,30.11,77,325,282
979,30.14,79,324,277
980,30.17,76,325,282
981,30.20,78,324,285
982,30.23,74,327,282
983,30.26,78,325,282
984,30.29,68,325,282
985,30.33,77,325,282
986,30.36,79,324,282
987,30.39,76,325,282
988,30.42,79,325,281
989,30.45,76,320,282
990,30.48,78,325,283
991,30.51,84,326,282
992,30.54,77,325,282
993,30.58,78,324,282
994,30.61,77,325,282
995,30.64,79,324,273
996,30.67,76,330,282
997,30.70,78,325,284
998,30.73,74,326,282
999,30.76,78,325,282
1000,30.79,68,325,282
1001,30.82,77,324,282
1002,30.86,78,324,282
1003,30.89,77,325,282
1004,30.92,79,324,284
1005,30.95,76,325,282
1006,30.98,79,324,284
1007,31.01,76,320,282
1008,31.04,78,324,283
1009,31.07,83,327,282
1010,31.11,77,325,282
1011,31.14,70,325,282
1012,31.17,77,325,282
1013,31.20,78,324,282
1014,31.23,77,325,282
1015,31.26,79,324,272
1016,31.29,76,325,282
1017,31.32,78,325,284
1018,31.35,75,322,282
1019,31.39,77,324,283
1020,31.42,87,327,282
1021,31.45,77,325,282
1022,31.48,73,324,282
1023,31.51,77,325,282
1024,31.54,79,324,282
1025,31.57,76,324,282
1026,31.60,79,325,280
1027,31.64,76,331,282
1028,31.67,78,325,284
1029,31.70,74,327,282
1030,31.73,78,324,282
1031,31.76,66,325,282
1032,31.79,77,325,282
1033,31.82,79,324,282
1034,31.85,76,324,282
1035,31.89,79,324,277
1036,31.92,76,329,282
1037,31.95,78,325,284
1038,31.98,75,327,282
