,time,A0,A1,A2
1005,32.01,498,522,227
1006,32.04,499,523,227
1007,32.07,499,519,227
1008,32.10,500,519,227
1009,32.14,501,520,227
1010,32.17,504,521,227
1011,32.20,498,522,227
1012,32.23,498,523,227
1013,32.27,499,519,226
1014,32.30,499,519,228
1015,32.33,500,520,229
1016,32.36,492,520,227
1017,32.39,500,521,227
1018,32.43,498,523,227
1019,32.46,498,525,227
1020,32.49,499,519,226
1021,32.52,499,519,231
1022,32.56,499,519,228
1023,32.59,501,520,228
1024,32.62,499,520,227
1025,32.65,500,521,227
1026,32.68,498,523,227
1027,32.72,498,526,227
1028,32.75,499,519,226
1029,32.78,499,519,228
1030,32.81,500,520,229
1031,32.85,493,520,227
1032,32.88,501,521,227
1033,32.91,498,522,227
1034,32.94,498,525,226
1035,32.97,499,519,226
1036,33.01,499,519,226
1037,33.04,501,520,227
1038,33.07,503,520,227
1039,33.10,498,522,227
1040,33.13,498,524,227
1041,33.17,499,519,226
1042,33.20,499,519,229
1043,33.23,502,520,227
1044,33.26,499,521,227
1045,33.30,498,519,227
1046,33.33,498,520,226
1047,33.36,499,519,216
1048,33.39,500,520,227
1049,33.43,504,521,227
1050,33.46,497,522,227
1051,33.49,498,523,226
1052,33.52,499,519,234
1053,33.55,500,519,228
1054,33.59,493,520,227
1055,33.62,497,521,226
1056,33.65,498,524,226
1057,33.68,499,519,226
1058,33.72,499,519,226
1059,33.75,501,520,227
1060,33.78,502,521,227
1061,33.81,498,523,227
1062,33.85,498,522,226
1063,33.88,499,519,229
1064,33.91,499,519,228
1065,33.94,501,520,227
1066,33.97,501,521,227
1067,34.01,497,522,226
1068,34.04,498,526,226
1069,34.07,498,519,226
1070,34.10,499,519,216
1071,34.13,499,519,228
1072,34.17,497,520,227
1073,34.20,501,521,226
1074,34.23,497,521,226
1075,34.26,497,519,226
1076,34.30,498,520,226
1077,34.33,498,519,226
1078,34.36,499,519,226
1079,34.39,500,520,227
1080,34.42,492,520,226
1081,34.46,499,521,226
1082,34.49,497,522,226
1083,34.52,497,513,226
1084,34.55,498,525,226
1085,34.59,498,522,226
1086,34.62,498,520,226
1087,34.65,498,518,226
1088,34.68,498,519,226
1089,34.72,498,519,227
1090,34.75,499,519,231
1091,34.78,499,519,218
1092,34.81,499,519,224
1093,34.84,499,519,228
1094,34.88,500,520,228
1095,34.91,500,519,228
1096,34.94,501,520,228
1097,34.97,501,520,227
1098,35.01,500,520,227
1099,35.04,494,520,227
1100,35.07,489,520,227
1101,35.10,502,520,227
1102,35.13,503,520,226
1103,35.17,502,520,226
1104,35.20,500,520,226
1105,35.23,499,520,227
1106,35.26,498,521,226
1107,35.30,497,521,226
1108,35.33,497,521,226
1109,35.36,497,522,226
1110,35.39,497,522,226
1111,35.42,497,520,226
1112,35.46,497,517,226
1113,35.49,497,511,226
1114,35.52,497,511,226
1115,35.55,497,515,226
1116,35.59,497,512,226
1117,35.62,497,519,226
1118,35.65,497,517,226
1119,35.68,497,523,226
1120,35.72,498,522,226
1121,35.75,497,525,226
1122,35.78,497,525,226
1123,35.81,497,526,226
1124,35.84,497,525,226
1125,35.88,497,524,226
1126,35.91,498,523,226
1127,35.94,498,521,226
1128,35.97,498,520,226
1129,36.00,498,519,226
1130,36.04,498,519,226
1131,36.07,498,518,226
1132,36.10,498,519,226
1133,36.13,498,518,225
1134,36.17,498,519,226
1135,36.20,498,519,235
1136,36.23,498,519,232
1137,36.26,498,519,216
1138,36.29,498,519,220
1139,36.33,498,519,224
1140,36.36,498,519,224
1141,36.39,499,519,225
1142,36.42,498,519,224
1143,36.46,498,519,224
1144,36.49,498,519,221
1145,36.52,498,519,220
1146,36.55,498,519,216
1147,36.59,498,519,218
