Time,D0,D1,D2
134.78,479,660,586
134.81,494,647,587
134.85,476,658,579
134.88,474,658,581
134.91,481,664,594
134.95,487,663,581
134.98,474,657,579
135.01,477,660,583
135.05,492,673,591
135.08,477,658,578
135.11,474,658,580
135.15,480,662,591
135.18,487,664,582
135.21,474,657,578
135.24,475,658,582
135.28,486,671,582
135.31,480,659,580
135.35,473,657,579
135.38,478,661,587
135.41,482,666,585
135.44,476,658,578
135.48,474,659,582
135.51,485,670,559
135.54,481,661,580
135.58,475,658,580
135.61,479,662,589
135.64,479,666,583
135.68,476,659,581
135.71,479,662,585
135.74,495,639,589
135.78,476,659,579
135.81,476,660,582
135.84,487,672,562
135.88,480,660,580
135.91,476,659,581
135.94,482,665,595
135.98,490,662,580
136.01,474,657,580
136.04,480,661,586
136.08,493,669,585
136.11,473,659,579
136.14,479,661,583
136.18,495,673,590
136.21,477,659,579
136.24,477,660,581
136.28,487,673,575
136.31,480,661,580
136.34,476,660,582
136.38,486,671,561
136.41,482,660,579
136.44,476,660,581
136.48,488,673,560
136.51,481,660,580
136.54,480,661,584
136.58,494,679,591
136.61,479,659,579
136.64,480,662,583
136.68,498,645,587
136.71,478,659,578
136.74,479,661,583
136.77,500,666,585
136.81,478,659,578
136.84,479,660,582
136.88,497,656,586
136.91,478,658,577
136.94,478,660,581
136.98,491,676,580
137.01,479,659,577
137.04,475,659,578
137.08,482,666,595
137.11,483,661,578
137.14,473,658,577
137.18,477,661,585
137.21,497,669,584
137.24,474,658,577
137.27,474,660,578
137.31,482,668,596
137.34,483,663,579
137.37,470,659,576
137.41,472,660,582
137.44,486,674,575
137.48,478,661,577
137.51,470,659,576
137.54,473,663,581
137.57,488,676,557
137.61,481,664,578
137.64,473,659,577
137.67,475,663,581
137.71,485,671,572
137.74,482,661,578
137.77,472,658,576
137.81,475,665,581
137.84,487,676,567
137.87,480,660,577
137.91,472,656,577
137.94,476,659,583
137.97,487,672,578
138.01,480,659,578
138.04,472,656,577
138.07,475,659,582
138.11,486,672,556
138.14,480,660,579
138.17,473,659,577
138.21,476,663,583
138.24,491,679,590
138.27,476,662,578
138.31,472,660,579
138.34,477,665,587
138.37,474,671,584
138.41,472,661,577
138.44,471,662,580
138.47,481,666,594
138.51,484,664,581
138.54,472,658,578
138.57,473,659,583
138.61,484,671,556
138.64,478,660,579
138.67,472,658,579
138.71,476,662,585
138.74,496,658,587
138.77,475,657,578
138.81,473,658,580
138.84,479,665,595
138.87,485,662,580
138.91,471,656,578
138.94,474,660,583
138.97,491,669,588
139.01,476,658,579
139.04,473,658,581
139.07,480,665,596
139.11,484,661,580
139.14,472,657,579
139.17,476,660,587
139.21,487,666,584
139.24,473,658,579
139.27,475,660,583
139.30,489,674,584
139.34,477,659,579
139.37,473,658,581
139.41,479,665,596
139.44,483,663,582
139.47,474,658,580
139.50,478,661,588
139.54,496,666,587
139.57,475,659,580
139.60,475,661,584
139.64,489,677,592
139.67,478,661,581
139.70,475,661,582
139.74,481,668,599
139.77,483,663,581
139.80,474,660,580
139.84,478,664,588
139.87,452,670,586
139.90,476,662,580
139.94,476,663,583
139.97,489,677,584
140.00,480,662,581
140.04,475,661,582
140.07,479,665,595
140.10,488,666,583
140.14,476,659,579
140.17,477,661,584
140.20,494,641,590
140.24,479,660,580
140.27,475,660,581
140.30,482,666,596
140.34,488,666,583
140.37,475,660,581
140.40,477,663,584
140.44,492,681,592
140.47,479,665,581
140.50,475,664,582
140.54,479,665,591
140.57,453,668,585
140.60,476,661,580
140.64,475,662,583
140.67,484,672,600
140.70,483,664,582
140.74,473,660,580
140.77,477,663,585
140.80,494,657,589
140.84,477,661,580
140.87,474,660,581
140.90,480,664,590
140.94,450,668,585
140.97,475,660,579
141.00,474,661,582
141.04,482,669,598
141.07,486,665,582
141.10,473,660,579
141.13,476,663,585
141.17,488,677,558
141.20,480,663,581
141.24,473,661,580
141.27,477,664,585
141.30,495,664,590
141.34,479,662,580
141.37,475,660,581
141.40,479,664,588
141.43,491,664,587
141.47,475,660,580
141.50,474,659,581
141.54,480,665,594
141.57,479,666,583
141.60,475,659,579
141.63,475,661,582
141.67,484,671,599
141.70,483,662,581
141.73,474,659,580
141.77,478,663,586
141.80,491,659,587
141.83,475,660,579
141.87,474,660,583
141.90,482,669,599
141.93,482,663,582
141.97,473,659,580
142.00,476,664,586
142.03,496,666,588
142.07,475,660,580
142.10,472,661,582
142.13,480,668,597
142.17,485,665,583
142.20,473,660,579
142.23,474,662,584
142.27,486,675,559
142.30,477,662,581
142.33,471,659,580
142.37,475,664,585
142.40,493,655,591
142.43,477,661,580
142.47,474,661,581
142.50,479,664,589
142.53,466,670,585
142.57,475,660,579
142.60,474,661,583
142.63,485,675,565
142.67,476,660,580
142.70,472,659,580
142.73,481,668,600
142.77,478,662,581
142.80,472,658,581
142.83,478,664,593
142.87,483,664,582
142.90,471,659,579
142.93,475,663,585
142.97,493,668,586
143.00,475,658,578
143.03,471,660,582
143.07,483,673,561
143.10,477,660,579
143.13,471,658,579
143.16,477,662,587
143.20,456,668,583
143.23,471,657,578
143.27,473,660,583
143.30,483,671,561
143.33,479,660,579
143.37,472,658,580
143.40,478,665,594
143.43,484,662,580
143.47,473,659,580
143.50,477,663,590
143.53,488,664,581
143.56,473,658,579
143.60,477,662,586
143.63,459,668,585
143.66,474,658,579
143.70,475,661,583
143.73,491,646,589
143.76,473,658,578
143.80,472,660,583
143.83,488,657,591
143.86,473,659,579
143.90,473,660,582
143.93,486,671,590
143.96,475,659,579
144.00,473,660,582
144.03,487,678,590
144.06,474,659,579
144.10,472,661,582
144.13,489,676,588
144.16,474,659,579
144.20,475,660,585
144.23,495,659,587
144.26,473,658,579
144.30,475,661,584
144.33,488,668,585
144.36,472,658,578
144.40,474,660,585
144.43,449,666,584
144.46,471,658,579
144.50,476,661,586
144.53,460,665,582
144.56,472,658,579
144.60,476,664,589
144.63,483,663,581
144.66,472,658,580
144.70,479,665,597
144.73,480,660,580
144.76,473,659,582
144.80,486,676,588
144.83,476,658,579
144.86,476,661,584
144.90,494,666,583
144.93,473,658,580
144.96,480,663,594
145.00,481,660,580
145.03,473,659,582
145.06,487,648,586
145.10,472,658,579
145.13,475,663,587
145.16,484,662,580
145.20,471,658,580
145.23,481,669,568
145.26,476,659,579
145.30,475,661,584
145.33,495,667,583
145.36,472,658,579
145.40,478,665,596
145.43,479,660,579
145.46,475,659,583
145.50,493,641,587
145.53,475,658,578
145.56,479,662,592
145.60,484,660,579
145.63,475,659,582
145.66,491,649,586
145.69,475,658,579
145.73,480,664,598
145.76,477,659,579
145.80,475,661,585
145.83,485,661,579
145.86,473,659,584
145.89,453,665,581
145.93,473,660,583
145.96,495,667,581
145.99,471,659,581
146.03,490,666,584
146.06,473,659,580
146.09,483,675,588
146.13,470,658,579
146.16,478,664,597
146.19,478,659,579
146.23,473,661,584
146.26,454,664,581
146.29,472,658,580
146.33,482,674,586
146.36,474,658,578
146.39,475,662,587
146.43,483,661,580
146.46,471,658,581
146.49,483,676,588
146.53,471,658,579
146.56,476,663,596
146.59,475,658,578
146.63,472,660,586
146.66,482,659,579
146.69,474,660,585
146.73,484,660,579
146.76,473,660,584
146.79,480,661,579
146.83,473,659,583
146.86,493,664,580
146.89,472,658,581
146.93,493,666,580
146.96,471,658,582
146.99,491,667,581
147.02,470,658,581
147.06,492,666,580
147.09,470,658,582
147.13,493,664,580
147.16,472,658,582
147.19,473,663,580
147.23,472,659,583
147.26,459,662,579
147.29,469,659,583
147.33,458,662,579
147.36,471,659,582
147.39,456,664,580
147.43,471,659,581
147.46,490,666,583
147.49,470,658,579
147.52,478,669,561
147.56,472,658,578
147.59,473,661,585
147.62,453,665,581
147.66,470,658,580
147.69,478,664,595
147.73,480,660,579
147.76,472,659,580
147.79,477,666,598
147.82,479,661,580
147.86,471,658,580
147.89,480,664,593
147.92,484,663,580
147.96,472,658,578
147.99,474,661,583
148.02,492,675,589
148.06,475,659,578
148.09,471,659,579
148.12,476,663,586
148.16,492,662,587
148.19,473,659,578
148.22,471,659,580
148.26,475,664,585
148.29,491,642,589
148.32,475,660,578
148.36,469,659,578
148.39,473,662,582
148.42,479,668,596
148.46,484,669,582
148.49,473,660,578
148.52,471,660,578
148.56,475,665,583
148.59,485,673,587
148.62,479,665,580
148.66,470,659,577
148.69,468,660,581
148.72,476,666,593
148.76,474,666,582
148.79,470,658,576
148.82,469,658,578
148.86,474,663,585
148.89,490,645,588
148.92,474,659,577
148.96,469,657,577
148.99,470,659,580
149.02,478,662,587
149.06,483,641,586
149.09,473,659,578
149.12,467,658,577
149.16,468,658,578
149.19,474,662,584
149.22,486,676,571
149.26,475,661,578
149.29,469,657,576
149.32,469,658,577
149.36,475,666,588
149.39,442,671,581
149.42,466,658,575
149.46,466,658,578
149.49,476,666,593
149.52,480,662,577
149.55,467,657,575
149.59,470,659,580
149.62,482,672,555
149.66,473,659,575
149.69,467,656,575
149.72,471,660,583
149.75,488,673,587
149.79,471,662,574
149.82,467,658,574
149.86,469,662,579
149.89,480,671,556
149.92,475,658,576
149.95,466,655,574
149.99,466,655,575
150.02,471,660,582
150.05,485,660,571
150.09,470,658,575
150.12,463,655,573
150.15,463,656,576
150.19,471,663,589
150.22,476,660,577
150.25,465,654,573
150.29,464,655,576
150.32,470,662,591
150.35,474,659,577
150.39,464,654,573
150.42,465,655,576
150.45,469,662,590
150.49,476,661,577
150.52,465,654,573
150.55,463,655,575
150.59,467,659,585
150.62,444,664,581
150.65,466,655,573
150.69,461,654,574
150.72,464,656,577
150.75,475,664,592
150.79,478,661,579
150.82,465,655,574
150.85,463,654,573
150.89,463,655,576
150.92,469,657,582
150.95,481,671,553
150.99,474,659,577
151.02,463,654,573
151.05,463,654,574
151.09,465,656,579
151.12,471,663,591
151.15,440,662,582
151.19,467,655,574
151.22,464,654,573
151.25,465,654,574
151.29,467,656,577
151.32,468,661,585
151.35,481,641,580
151.39,468,657,576
151.42,460,654,572
151.45,459,653,572
151.49,463,653,573
151.52,465,655,575
151.55,467,657,581
151.59,477,665,591
151.62,437,641,582
151.65,470,659,577
151.69,462,654,573
151.72,463,653,572
151.75,463,653,572
151.79,462,653,572
151.82,462,654,574
151.85,464,655,576
151.88,470,658,580
151.92,471,661,585
151.95,483,671,588
151.99,448,656,584
152.02,471,658,576
152.05,465,655,573
152.08,463,653,572
152.12,462,652,572
152.15,463,653,573
152.18,464,654,575
152.22,468,657,580
152.25,474,664,591
152.28,460,658,585
152.32,468,656,575
152.35,460,654,573
152.38,461,652,572
152.42,460,653,572
152.45,463,654,575
152.48,468,658,581
152.52,478,664,589
152.55,485,636,555
152.58,480,663,582
152.62,470,658,576
152.65,463,655,574
152.68,460,654,573
152.72,461,653,572
152.75,460,653,572
152.78,461,653,572
152.82,458,653,572
152.85,460,653,572
152.88,463,653,572
152.92,462,653,572
152.95,462,652,572
152.98,461,652,571
153.02,459,652,571
153.05,457,652,571
153.08,460,652,571
153.12,461,652,571
153.15,461,653,572
153.18,457,653,572
153.22,462,654,573
153.25,461,654,574
153.28,463,655,575
153.32,467,657,577
153.35,470,658,579
153.38,471,659,580
153.41,471,660,581
153.45,470,660,581
153.48,470,660,581
153.52,473,660,580
153.55,473,659,580
153.58,472,658,579
153.62,471,657,578
153.65,469,656,576
153.68,468,655,575
153.72,466,654,574
153.75,465,653,573
153.78,464,652,572
153.82,464,652,572
153.85,463,652,572
153.88,463,652,572
153.91,462,652,571
153.95,462,652,571
153.98,461,651,572
154.01,462,651,571
154.05,461,651,571
154.08,461,652,572
154.12,462,652,572
154.15,462,652,572
154.18,461,652,572
154.21,456,652,572
154.25,457,652,572
154.28,459,652,572
154.31,455,652,572
154.35,456,652,572
154.38,456,652,573
154.41,464,652,573
154.45,462,652,572
154.48,461,652,572
154.51,462,652,572
154.55,462,652,572
154.58,461,652,572
154.61,461,652,572
154.65,463,653,573
154.68,463,653,574
154.71,464,653,574
154.75,464,654,575
154.78,467,656,578
154.81,471,659,582
154.85,477,658,562
154.88,440,637,589
154.91,484,667,589
154.95,481,662,583
154.98,475,657,579
155.01,470,655,577
155.05,467,654,575
155.08,464,653,574
155.11,464,652,573
155.15,463,652,573
155.18,462,652,572
155.21,461,651,572
155.25,461,651,571
155.28,461,651,571
155.31,461,651,571
155.35,461,651,571
155.38,460,651,571
155.41,463,651,571
155.45,463,651,571
155.48,464,651,571
155.51,463,651,571
155.55,463,651,571
155.58,464,651,571
155.61,464,651,571
155.65,464,651,571
155.68,464,651,571
155.71,463,651,571
155.75,464,652,572
155.78,464,652,573
155.81,465,653,573
155.85,466,654,575
155.88,468,655,576
155.91,470,657,578
155.94,472,659,579
155.98,473,659,581
156.01,474,661,582
156.05,475,661,582
156.08,475,662,583
156.11,475,662,583
156.14,473,662,584
156.18,470,661,584
156.21,467,660,583
156.24,461,656,580
156.28,451,649,574
156.31,444,643,568
156.34,441,638,562
156.38,452,635,558
156.41,463,636,553
156.44,475,653,558
156.48,482,664,577
156.51,486,668,585
156.54,487,670,589
156.58,487,668,590
156.61,485,666,588
156.64,483,664,587
156.68,481,662,585
156.71,478,660,582
156.74,476,658,580
156.78,473,657,578
156.81,471,655,576
156.84,469,654,575
156.88,466,653,574
156.91,464,652,572
156.94,462,651,571
156.98,460,651,570
157.01,459,651,570
157.04,458,650,570
157.08,458,650,570
157.11,458,651,570
157.14,460,651,571
157.18,462,653,574
157.21,464,656,579
157.24,472,650,567
157.28,475,669,590
157.31,477,660,581
157.34,470,655,576
157.38,467,653,573
157.41,464,651,571
157.44,462,650,570
157.48,461,650,570
157.51,460,651,571
157.54,461,653,575
157.58,468,660,559
157.61,476,665,584
157.64,468,654,575
157.68,461,651,571
157.71,460,650,570
157.74,458,650,570
157.77,459,651,573
157.81,470,660,552
157.84,481,660,579
157.88,464,652,572
157.91,460,650,569
157.94,459,649,569
157.98,460,652,575
158.01,457,658,588
158.04,468,653,573
158.07,460,650,570
158.11,459,649,570
158.14,460,652,575
158.18,449,668,585
158.21,468,653,572
158.24,461,649,569
158.27,458,650,571
158.31,464,657,564
158.34,477,656,575
158.37,459,650,570
158.41,457,649,571
158.44,462,654,580
158.47,481,660,578
158.51,464,651,571
158.54,460,649,570
158.57,459,652,575
158.61,445,667,586
158.64,466,652,572
158.67,457,649,569
158.71,456,650,572
158.74,464,648,584
158.77,468,654,573
158.81,456,650,569
158.84,457,650,571
158.87,467,648,591
158.91,469,653,573
158.94,457,649,570
158.97,454,651,573
159.01,471,641,586
159.04,463,652,572
159.07,457,649,570
159.11,456,652,577
159.14,480,661,577
159.17,460,650,571
159.21,455,649,571
159.24,462,658,560
159.27,469,653,572
159.31,456,649,570
159.34,454,651,574
159.37,465,668,582
159.41,459,651,572
159.44,453,649,570
159.47,455,654,580
159.51,476,659,575
159.54,457,650,570
159.57,455,650,571
159.61,459,659,552
159.64,466,654,572
159.67,454,650,570
159.71,454,651,574
159.74,456,669,582
159.77,460,652,572
159.80,453,649,571
159.84,456,654,581
159.87,476,658,575
159.91,458,650,571
159.94,453,650,572
159.97,461,660,586
160.01,467,654,573
160.04,458,650,571
160.07,457,651,574
160.11,459,667,584
160.14,461,652,572
160.17,454,650,571
160.20,456,654,580
160.24,478,659,576
160.27,458,651,571
160.30,453,650,572
160.34,463,659,574
160.37,470,654,573
160.40,455,650,571
160.44,454,651,574
160.47,466,635,588
160.50,462,653,572
160.54,454,650,571
160.57,454,652,576
160.60,438,667,582
160.64,460,652,571
160.67,454,650,570
160.70,455,653,577
160.74,474,662,579
160.77,461,652,571
160.80,455,650,570
160.84,456,654,578
160.87,463,662,579
160.90,459,652,571
160.94,457,650,570
160.97,459,653,577
161.00,465,664,579
161.04,459,652,570
161.07,454,650,570
161.10,456,654,577
161.14,477,662,578
161.17,459,651,571
161.20,454,650,570
161.24,457,655,579
161.27,479,660,576
161.30,457,651,570
161.34,454,650,571
161.37,458,657,573
161.40,473,657,575
161.44,457,651,570
161.47,456,650,571
161.50,461,660,557
161.54,470,655,573
161.57,457,650,569
161.60,455,651,571
161.64,464,659,576
161.67,467,655,574
161.70,456,651,570
161.74,455,652,572
161.77,464,639,591
161.80,467,655,573
161.84,456,651,570
161.87,454,652,572
161.90,464,637,590
161.94,464,654,573
161.97,455,651,570
162.00,453,652,572
162.04,465,650,591
162.07,465,655,573
162.10,455,652,570
162.13,453,652,571
162.17,459,659,577
162.20,474,658,577
162.24,459,652,570
162.27,453,651,571
162.30,454,654,578
162.33,434,669,584
162.37,460,654,573
162.40,453,651,570
162.44,452,652,572
162.47,459,661,568
162.50,467,657,575
162.53,455,652,571
162.57,451,651,571
162.60,453,655,577
162.63,430,668,583
162.67,459,654,573
162.70,454,652,571
162.73,452,652,572
162.77,459,661,571
162.80,473,658,577
162.83,457,653,571
162.87,454,651,571
162.90,461,654,575
162.93,469,669,588
162.97,469,655,574
163.00,461,652,570
163.03,458,651,571
163.07,461,655,579
163.10,461,665,581
163.13,463,653,572
163.17,457,651,570
163.20,456,652,571
163.23,463,659,564
163.27,475,659,576
163.30,459,653,571
163.33,456,651,570
163.37,457,653,573
163.40,469,643,586
163.43,467,656,574
163.47,458,652,570
163.50,454,651,570
163.53,457,654,575
163.57,460,669,586
163.60,465,655,573
163.63,456,652,570
163.66,455,652,571
163.70,458,656,580
163.73,469,662,579
163.77,460,653,572
163.80,451,652,570
163.83,455,652,573
163.87,462,660,580
163.90,467,657,575
163.93,456,653,571
163.97,452,652,571
164.00,454,654,575
164.03,456,661,587
164.07,461,655,573
164.10,452,652,570
164.13,458,652,570
164.16,460,655,577
164.20,434,667,583
164.23,457,654,573
164.26,449,652,570
164.30,458,652,571
164.33,461,656,579
164.37,464,663,579
164.40,459,654,572
164.43,448,651,570
164.46,462,652,571
164.50,459,661,571
164.53,464,657,574
164.56,451,652,570
164.60,458,652,570
164.63,460,655,577
164.66,470,666,581
164.70,465,654,572
164.73,460,651,569
164.76,460,652,572
164.80,467,658,556
164.83,473,657,572
164.86,462,652,568
164.90,459,652,569
164.93,461,655,577
164.96,442,666,581
165.00,465,654,569
165.03,459,652,566
165.06,458,652,572
165.10,465,661,553
165.13,474,657,572
165.16,461,652,567
165.20,457,651,567
165.23,460,655,578
165.26,471,665,580
165.30,463,653,570
165.33,457,651,569
165.36,457,653,573
165.40,467,669,584
165.43,464,654,571
165.46,457,652,569
165.50,456,653,572
165.53,467,635,586
165.56,465,655,572
165.60,457,652,570
165.63,456,653,572
165.66,467,646,588
165.70,466,655,572
165.73,457,652,569
165.76,456,652,571
165.80,465,650,586
165.83,466,655,573
165.86,457,652,569
165.90,456,652,571
165.93,465,652,583
165.96,467,656,573
166.00,457,652,569
166.03,456,652,571
166.06,464,660,582
166.10,470,657,572
166.13,459,652,567
166.16,457,652,572
166.20,463,661,554
166.23,472,658,572
166.26,459,653,568
166.30,456,652,572
166.33,461,660,576
166.36,474,658,574
166.39,459,653,568
166.43,455,653,569
166.46,459,657,580
166.50,477,661,576
166.53,461,654,570
166.56,456,652,569
166.59,457,655,576
166.63,443,667,580
166.66,461,654,571
166.69,455,652,569
166.73,455,654,572
166.76,467,638,587
166.79,464,656,573
166.83,456,653,570
166.86,453,653,572
166.89,459,661,563
166.93,470,658,576
166.96,461,653,571
166.99,457,653,571
167.03,458,656,579
167.06,462,666,582
167.09,458,655,573
167.13,457,652,570
167.16,453,653,573
167.19,468,652,589
167.23,473,657,575
167.26,463,653,571
167.29,461,652,571
167.33,464,656,579
167.36,474,665,580
167.39,467,654,573
167.43,462,653,570
167.46,463,653,573
167.49,471,660,563
167.53,476,658,575
167.56,465,654,571
167.59,462,653,571
167.63,464,656,577
167.66,457,671,588
167.69,471,657,575
167.73,464,654,572
167.76,461,653,572
167.79,464,656,578
167.83,469,670,589
167.86,473,657,576
167.89,465,654,572
167.93,462,653,571
167.96,461,653,572
167.99,465,657,580
168.03,439,669,586
168.06,471,656,575
168.09,464,653,571
168.13,462,652,571
168.16,463,654,575
168.19,474,647,582
168.23,475,657,576
168.26,464,653,572
168.29,461,652,571
168.33,462,654,575
168.36,472,666,589
168.39,470,656,574
168.43,462,653,571
168.46,461,652,572
168.49,465,658,582
168.52,480,661,579
168.56,465,654,572
168.59,461,652,571
168.63,462,655,576
168.66,463,667,586
168.69,468,655,577
168.72,462,652,572
168.76,462,654,574
168.79,470,662,554
168.82,475,657,576
168.86,464,653,572
168.89,461,653,572
168.92,464,658,581
168.96,482,663,580
168.99,466,654,573
169.02,461,653,572
169.06,462,655,576
169.09,476,670,590
169.12,469,656,576
169.16,462,653,572
169.19,461,653,573
169.22,468,662,564
169.26,476,658,577
169.29,464,653,572
169.32,461,653,572
169.36,464,658,582
169.39,483,662,580
169.42,465,654,573
169.46,460,652,571
169.49,462,655,578
169.52,453,667,584
169.56,466,655,573
169.59,461,652,571
169.62,460,654,574
169.66,470,654,589
169.69,473,657,579
169.72,462,653,572
169.76,459,652,571
169.79,461,656,580
169.82,461,667,585
169.86,466,655,574
169.89,460,652,571
169.92,460,654,574
169.96,471,641,589
169.99,469,656,578
170.02,461,652,571
170.05,459,653,573
170.09,468,646,589
170.12,469,656,578
170.16,460,652,571
170.19,458,653,573
170.22,471,637,592
170.26,468,655,577
170.29,461,652,571
170.32,459,652,573
170.36,465,661,557
170.39,474,658,580
170.42,461,653,572
170.46,458,652,571
170.49,460,654,577
170.52,444,669,587
170.55,465,654,574
170.59,458,651,571
170.62,458,653,574
170.65,471,665,588
170.69,464,654,573
170.72,457,651,571
170.76,457,653,575
170.79,463,668,585
170.82,462,653,572
170.85,456,651,571
170.89,458,655,580
170.92,477,660,579
170.95,458,652,571
170.99,455,651,572
171.02,462,660,570
171.05,466,654,574
171.09,456,651,571
171.12,457,653,576
171.15,454,664,582
171.19,462,652,571
171.22,456,651,571
171.25,463,660,582
171.29,469,655,574
171.32,458,651,570
171.35,457,653,576
171.39,467,663,581
171.42,459,652,571
171.45,457,651,572
171.49,462,657,585
171.52,464,654,573
171.55,455,651,571
171.59,456,655,581
171.62,474,657,578
171.65,458,652,571
171.69,456,652,574
171.72,461,667,583
171.75,460,652,571
171.79,456,651,572
171.82,462,657,591
171.85,463,654,573
171.89,455,651,571
171.92,457,656,584
171.95,470,656,577
171.99,455,651,571
172.02,453,653,575
172.05,444,664,582
172.09,457,652,571
172.12,454,652,573
172.15,463,639,591
172.19,460,654,573
172.22,453,652,572
172.25,456,657,580
172.29,469,657,578
172.32,455,652,571
172.35,454,653,575
172.38,444,665,583
172.42,456,653,572
172.45,452,652,572
172.49,460,650,589
172.52,460,654,573
172.55,452,652,572
172.58,454,655,581
172.62,471,658,578
172.65,454,652,572
172.69,453,652,573
172.72,461,654,591
172.75,461,654,574
172.78,453,652,571
172.82,452,654,578
172.85,472,661,580
172.88,454,652,571
172.92,451,652,572
172.95,460,638,588
172.98,458,653,572
173.02,453,651,571
173.05,455,658,557
173.08,464,655,574
173.12,453,651,570
173.15,454,654,580
173.18,470,657,575
173.22,454,651,571
173.25,455,654,577
173.28,474,658,576
173.32,454,652,571
173.35,454,653,576
173.38,473,658,578
173.42,453,652,571
173.45,454,654,578
173.48,472,658,578
173.52,454,652,571
173.55,455,655,579
173.58,471,657,576
173.62,453,652,571
173.65,455,654,578
173.68,474,659,576
173.72,454,652,571
173.75,454,654,576
173.78,467,662,578
173.82,455,652,571
173.85,453,653,574
173.88,465,668,582
173.92,458,653,572
173.95,453,652,572
173.98,462,648,589
174.02,460,654,573
174.05,455,652,571
174.08,457,658,579
174.12,469,656,575
174.15,457,652,571
174.18,457,654,576
174.22,451,665,581
174.25,461,653,572
174.28,457,653,572
174.32,462,661,577
174.35,468,656,575
174.38,457,653,571
174.41,457,654,575
174.45,440,667,582
174.48,458,654,572
174.52,454,653,572
174.55,457,659,578
174.58,468,657,575
174.62,456,653,571
174.65,454,654,574
174.68,467,668,587
174.71,461,655,573
174.75,455,653,571
174.78,457,656,579
174.82,470,662,578
174.85,459,654,571
174.88,454,653,572
174.91,460,661,557
174.95,468,657,575
174.98,457,653,571
175.01,455,654,573
175.05,465,652,587
175.08,465,656,574
175.11,457,653,571
175.15,456,655,575
175.18,460,670,585
175.21,462,655,573
175.25,456,653,571
175.28,458,656,577
175.31,438,667,581
175.35,461,655,572
175.38,456,654,571
175.41,458,657,578
175.45,472,665,579
175.48,459,655,571
175.51,455,654,570
175.55,457,658,578
175.58,476,663,577
175.61,460,655,570
175.65,455,654,570
175.68,458,659,580
175.71,473,661,573
175.75,456,655,568
175.78,453,654,569
175.81,458,660,564
175.85,471,659,573
175.88,457,654,569
175.91,455,654,570
175.95,459,662,556
175.98,468,658,572
176.01,457,654,568
176.05,456,654,570
176.08,462,662,556
176.11,468,657,572
176.15,456,654,568
176.18,455,654,569
176.21,462,660,571
176.25,466,657,571
176.28,455,653,567
176.31,455,654,570
176.35,465,639,587
176.38,465,656,571
176.41,457,653,568
176.45,456,654,571
176.48,468,641,586
176.51,463,656,572
176.55,455,653,569
176.58,455,655,572
176.61,467,637,586
176.65,463,656,572
176.68,456,653,569
176.71,455,655,571
176.75,466,644,586
176.78,464,656,571
176.81,456,654,568
176.84,457,655,571
176.88,468,639,586
176.91,465,656,571
176.95,456,654,567
176.98,456,655,569
177.01,468,663,581
177.04,460,656,569
177.08,454,653,568
177.11,456,656,572
177.14,444,668,578
177.18,461,655,568
177.21,456,653,567
177.24,458,657,574
177.28,474,664,576
177.31,460,655,568
177.34,457,654,567
177.38,459,659,578
177.41,475,661,574
177.44,457,655,568
177.48,454,655,569
177.51,458,662,558
177.54,469,659,574
177.58,454,655,569
177.61,451,655,571
177.64,468,662,579
177.68,470,659,573
177.71,461,656,569
177.74,461,657,573
177.78,463,673,585
177.81,456,660,573
177.84,451,655,571
177.88,453,657,577
177.91,432,668,583
177.94,456,656,573
177.98,451,655,572
178.01,453,659,580
178.04,468,666,581
178.08,456,656,573
178.11,452,656,573
178.14,456,663,584
178.18,469,662,577
178.21,453,656,572
178.24,450,656,574
178.28,457,661,580
178.31,468,660,576
178.34,451,656,572
178.38,451,657,575
178.41,464,655,590
178.44,462,658,575
178.48,452,656,572
178.51,450,659,577
178.54,427,669,583
178.58,453,654,573
178.61,447,653,572
178.64,451,660,572
178.68,461,657,576
178.71,448,653,572
178.74,451,654,575
178.77,442,669,584
178.81,455,655,573
178.84,450,654,572
178.88,454,663,559
178.91,465,660,576
178.94,453,658,571
178.97,452,657,575
179.01,445,669,583
179.04,456,655,572
179.08,451,653,572
179.11,455,661,565
179.14,459,654,574
179.17,450,652,571
179.21,447,655,580
179.24,473,658,578
179.27,458,651,571
179.31,456,652,575
179.34,465,667,584
179.37,459,652,572
179.41,455,651,572
179.44,461,660,590
179.47,463,653,574
179.51,454,651,571
179.54,456,655,582
179.57,472,656,576
179.61,456,651,571
179.64,454,652,575
179.67,434,663,581
179.71,457,651,571
179.74,453,651,572
179.77,459,658,588
179.81,463,654,574
179.84,454,650,571
179.87,453,652,574
179.91,466,646,586
179.94,459,652,572
179.97,453,650,571
180.01,454,653,577
180.04,473,661,578
180.07,456,652,571
180.11,452,651,571
180.14,455,658,567
180.17,460,655,574
180.21,458,651,571
180.24,457,651,573
180.27,468,663,585
180.30,462,652,572
180.34,455,650,570
180.37,458,655,580
180.41,474,657,576
180.44,458,651,570
180.47,455,651,572
180.51,466,638,587
180.54,463,653,572
180.57,455,651,570
180.61,457,653,576
180.64,472,661,577
180.67,459,652,570
180.71,455,651,570
180.74,460,657,570
180.77,472,656,574
180.80,458,651,569
180.84,455,651,570
180.87,460,659,551
180.90,468,655,574
180.94,456,651,570
180.97,454,651,571
181.01,462,660,571
181.04,465,654,574
181.07,456,651,570
181.10,454,651,572
181.14,463,643,588
181.17,464,654,574
181.20,455,651,571
181.24,454,652,573
181.27,464,639,589
