,time,A0,A1,A2
1028,31.67,84,560,209
1029,31.70,86,559,210
1030,31.73,80,558,208
1031,31.76,80,561,208
1032,31.79,83,560,208
1033,31.82,84,560,208
1034,31.85,85,559,209
1035,31.89,86,559,210
1036,31.92,76,558,213
1037,31.95,82,566,208
1038,31.98,84,562,208
1039,32.01,84,560,208
1040,32.04,85,559,209
1041,32.07,85,558,208
1042,32.11,95,559,208
1043,32.14,83,554,208
1044,32.17,84,560,208
1045,32.20,85,559,209
1046,32.23,86,559,208
1047,32.26,94,558,208
1048,32.29,83,552,208
1049,32.32,84,561,208
1050,32.35,85,560,208
1051,32.39,86,559,210
1052,32.42,76,558,215
1053,32.45,81,563,208
1054,32.48,83,562,208
1055,32.51,84,560,208
1056,32.54,85,559,208
1057,32.57,86,559,209
1058,32.60,76,558,215
1059,32.63,82,564,208
1060,32.67,83,562,208
1061,32.70,84,560,208
1062,32.73,85,559,209
1063,32.76,85,559,210
1064,32.79,72,558,206
1065,32.82,82,566,208
1066,32.85,84,561,208
1067,32.88,84,560,208
1068,32.92,86,559,210
1069,32.95,76,558,213
1070,32.98,82,566,208
1071,33.01,84,561,208
1072,33.04,84,560,208
1073,33.07,85,559,210
1074,33.10,76,558,215
1075,33.13,82,565,208
1076,33.17,84,561,208
1077,33.20,84,560,208
1078,33.23,85,559,210
1079,33.26,78,558,211
1080,33.29,82,565,208
1081,33.32,84,562,208
1082,33.35,84,560,208
1083,33.38,85,559,209
1084,33.42,85,558,201
1085,33.45,83,559,208
1086,33.48,83,554,208
1087,33.51,84,560,208
1088,33.54,85,559,208
1089,33.57,86,558,210
1090,33.60,72,558,206
1091,33.63,82,566,208
1092,33.67,83,561,208
1093,33.70,84,560,208
1094,33.73,85,559,209
1095,33.76,83,558,204
1096,33.79,80,560,208
1097,33.82,83,560,208
1098,33.85,84,560,208
1099,33.88,84,559,208
1100,33.91,86,558,208
1101,33.95,95,559,208
1102,33.98,82,555,208
1103,34.01,84,561,208
1104,34.04,84,559,208
1105,34.07,85,559,209
1106,34.10,72,558,206
1107,34.13,82,566,208
1108,34.16,83,561,208
1109,34.20,84,559,208
1110,34.23,85,559,209
1111,34.26,83,558,200
1112,34.29,80,560,207
1113,34.32,82,554,208
1114,34.35,83,561,208
1115,34.38,84,559,208
1116,34.41,85,559,208
1117,34.45,86,558,209
1118,34.48,72,558,213
1119,34.51,81,563,208
1120,34.54,83,561,208
1121,34.57,84,560,208
1122,34.60,84,559,208
1123,34.63,85,558,209
1124,34.66,83,558,204
1125,34.69,87,559,206
1126,34.72,82,567,208
1127,34.76,83,562,208
1128,34.79,84,560,208
1129,34.82,85,559,208
1130,34.85,85,559,209
1131,34.88,84,558,206
1132,34.91,80,558,206
1133,34.94,81,564,208
1134,34.97,83,562,208
1135,35.01,84,560,208
1136,35.04,84,559,208
1137,35.07,85,559,209
1138,35.10,85,558,209
1139,35.13,76,558,212
1140,35.16,80,560,208
1141,35.19,83,563,207
1142,35.22,83,561,208
1143,35.26,84,560,207
