,time_A,A0,A1,A2,time_B,B0,B1,B2,time_C,C0,C1,C2,time_D,D0,D1,D2
1778,55.07,49,375,106,56.93,145,289,109,55.07,53,138,369,55.07,34,258,108
1779,55.10,49,375,106,56.96,145,289,109,55.10,53,138,370,55.10,34,258,108
1780,55.13,49,375,106,56.99,145,289,109,55.13,53,138,370,55.13,34,258,107
1781,55.16,49,375,106,57.03,145,289,109,55.16,53,138,370,55.16,34,258,108
1782,55.19,49,375,106,57.06,145,289,109,55.19,53,138,369,55.19,34,258,108
1783,55.22,49,375,106,57.09,145,289,109,55.22,52,138,369,55.22,34,258,108
1784,55.26,49,375,106,57.12,145,289,109,55.26,53,138,370,55.26,34,258,108
1785,55.29,49,375,106,57.15,145,289,109,55.29,52,138,370,55.29,34,258,108
1786,55.32,49,375,106,57.19,145,289,109,55.32,52,138,370,55.32,34,258,108
1787,55.35,49,375,106,57.22,145,289,109,55.35,53,138,369,55.35,34,258,108
1788,55.38,50,375,106,57.25,145,289,109,55.38,53,138,369,55.38,34,258,108
1789,55.41,49,374,106,57.28,145,289,109,55.41,53,138,370,55.41,34,258,108
1790,55.44,49,375,106,57.31,145,289,109,55.44,53,138,370,55.44,34,258,108
1791,55.47,49,375,106,57.35,145,290,109,55.47,53,138,370,55.47,34,258,108
1792,55.50,49,375,106,57.38,145,289,109,55.50,52,138,369,55.50,34,258,108
1793,55.54,50,375,106,57.41,145,289,109,55.54,52,138,369,55.54,34,257,108
1794,55.57,49,375,106,57.44,145,289,109,55.57,53,138,369,55.57,34,258,108
1795,55.60,49,375,106,57.48,145,289,109,55.60,53,138,370,55.60,34,258,108
1796,55.63,49,375,106,57.51,145,289,109,55.63,52,138,370,55.63,34,257,108
1797,55.66,49,374,106,57.54,145,289,109,55.66,52,138,369,55.66,34,258,108
1798,55.69,49,375,106,57.57,145,289,109,55.69,53,138,369,55.69,34,258,108
1799,55.72,49,375,106,57.61,145,289,109,55.72,53,138,369,55.72,34,258,108
1800,55.75,49,375,106,57.64,145,289,109,55.75,52,138,370,55.75,34,257,108
1801,55.79,49,375,106,57.67,145,289,109,55.79,53,138,369,55.79,34,258,107
1802,55.82,49,374,106,57.70,145,289,109,55.82,52,138,369,55.82,34,258,108
1803,55.85,49,374,106,57.74,145,289,109,55.85,53,138,369,55.85,34,258,108
1804,55.88,49,374,106,57.77,145,289,109,55.88,52,138,369,55.88,34,258,108
1805,55.91,49,375,106,57.80,145,289,109,55.91,53,138,369,55.91,34,258,108
1806,55.94,49,375,106,57.83,145,289,109,55.94,52,138,369,55.94,34,258,108
1807,55.97,49,374,106,57.86,145,289,109,55.97,53,138,369,55.97,34,258,108
1808,56.00,49,374,106,57.90,145,289,109,56.00,52,138,369,56.00,34,258,108
1809,56.04,49,375,106,57.93,145,289,109,56.04,53,138,369,56.04,34,258,107
1810,56.07,49,375,106,57.96,145,289,109,56.07,53,138,369,56.07,34,258,108
1811,56.10,49,374,106,57.99,145,289,109,56.10,52,138,370,56.10,34,257,108
1812,56.13,49,374,106,58.02,145,289,109,56.13,52,138,369,56.13,34,258,108
1813,56.16,49,374,106,58.06,145,289,109,56.16,53,138,369,56.16,34,258,108
1814,56.19,49,374,106,58.09,145,289,109,56.19,52,138,369,56.19,34,258,108
1815,56.22,49,374,106,58.12,145,289,109,56.22,53,138,369,56.22,34,258,108
1816,56.25,49,374,106,58.15,145,289,109,56.25,53,138,369,56.25,34,258,108
1817,56.29,49,374,106,58.19,145,289,109,56.29,52,138,369,56.29,34,258,108
1818,56.31,49,375,106,58.22,145,289,109,56.31,53,138,369,56.31,34,258,108
1819,56.35,49,375,106,58.25,145,289,109,56.35,52,138,370,56.35,34,258,108
1820,56.38,50,374,106,58.28,145,289,109,56.38,53,138,369,56.38,34,258,108
1821,56.41,49,375,106,58.31,145,290,108,56.41,53,138,369,56.41,34,258,108
1822,56.44,49,374,106,58.35,145,289,109,56.44,52,138,369,56.44,34,258,108
1823,56.47,49,375,106,58.38,145,289,109,56.47,52,138,369,56.47,34,258,108
1824,56.50,49,374,106,58.41,145,289,109,56.50,52,138,370,56.50,33,258,108
1825,56.54,50,374,106,58.44,145,289,109,56.54,53,138,369,56.54,34,258,108
1826,56.56,49,374,106,58.48,145,289,109,56.56,53,138,369,56.56,34,258,108
1827,56.60,49,374,106,58.51,145,289,109,56.60,53,138,369,56.60,34,257,108
1828,56.63,49,375,106,58.54,145,289,109,56.63,53,138,369,56.63,34,258,108
1829,56.66,49,374,106,58.57,145,289,109,56.66,53,138,369,56.66,34,258,108
1830,56.69,49,374,106,58.61,145,289,109,56.69,52,138,369,56.69,34,258,108
1831,56.72,49,374,106,58.64,145,289,109,56.72,52,138,369,56.72,34,258,108
1832,56.75,49,375,106,58.67,145,289,109,56.75,52,138,369,56.75,33,257,108
1833,56.78,50,374,106,58.70,145,289,109,56.78,52,138,369,56.78,34,258,108
1834,56.81,49,374,106,58.73,145,289,109,56.81,53,138,369,56.81,34,258,108
1835,56.85,49,374,106,58.77,145,289,109,56.85,53,138,369,56.85,34,257,108
1836,56.88,49,374,106,58.80,145,289,109,56.88,52,138,369,56.88,34,258,108
1837,56.91,49,374,106,58.83,145,289,108,56.91,52,138,369,56.91,34,258,108
1838,56.94,49,374,106,58.86,145,289,109,56.94,53,138,369,56.94,34,258,108
1839,56.97,50,374,106,58.90,145,289,109,56.97,53,138,369,56.97,34,258,108
1840,57.00,50,374,106,58.93,145,289,109,57.00,52,138,369,57.00,34,258,108
1841,57.03,49,374,106,58.96,145,289,109,57.03,53,138,369,57.03,34,257,108
1842,57.06,50,374,106,58.99,145,289,109,57.06,52,138,369,57.06,34,257,108
1843,57.10,49,374,106,59.02,145,289,109,57.10,53,138,369,57.10,34,258,108
1844,57.13,49,374,106,59.06,145,289,109,57.13,52,138,369,57.13,34,258,108
1845,57.16,49,374,106,59.09,145,289,109,57.16,52,138,369,57.16,34,258,108
1846,57.19,49,374,106,59.12,145,289,109,57.19,52,138,369,57.19,34,258,108
1847,57.22,49,374,106,59.15,145,289,108,57.22,53,138,369,57.22,34,258,108
1848,57.25,49,374,106,59.19,145,289,108,57.25,52,138,369,57.25,34,258,108
1849,57.28,49,375,106,59.22,145,289,109,57.28,52,138,369,57.28,34,258,108
1850,57.31,49,374,106,59.25,145,289,109,57.31,52,138,369,57.31,34,257,108
1851,57.35,49,374,106,59.28,145,289,109,57.35,52,138,369,57.35,34,258,108
1852,57.38,49,374,106,59.31,145,289,109,57.38,52,138,369,57.38,34,258,107
1853,57.41,49,374,106,59.35,145,289,109,57.41,53,138,369,57.41,34,258,107
1854,57.44,49,374,106,59.38,145,289,109,57.44,52,138,369,57.44,34,258,107
1855,57.47,49,374,106,59.41,145,289,109,57.47,53,138,369,57.47,34,257,108
1856,57.50,49,374,106,59.44,145,289,109,57.50,52,138,369,57.50,34,258,108
1857,57.53,49,374,106,59.47,145,289,108,57.53,53,138,369,57.53,34,257,108
1858,57.56,49,374,106,59.51,145,289,109,57.56,53,138,369,57.56,34,258,108
1859,57.60,49,374,106,59.54,145,289,109,57.60,53,138,369,57.60,34,258,108
1860,57.63,49,374,106,59.57,145,289,109,57.63,53,138,369,57.63,34,258,108
1861,57.66,49,374,106,59.60,145,289,109,57.66,52,138,369,57.66,34,257,108
1862,57.69,49,374,106,59.64,145,289,109,57.69,53,138,369,57.69,34,258,108
1863,57.72,49,374,106,59.67,145,289,109,57.72,52,138,369,57.72,34,258,108
1864,57.75,49,374,106,59.70,145,289,109,57.75,53,138,369,57.75,34,257,107
1865,57.78,49,374,106,59.73,145,289,109,57.78,53,137,369,57.78,34,257,108
1866,57.81,49,375,106,59.77,145,289,109,57.81,52,138,369,57.81,34,258,108
1867,57.84,49,374,106,59.80,145,289,109,57.84,52,138,369,57.84,34,257,108
1868,57.88,49,374,106,59.83,145,289,109,57.88,53,138,369,57.88,34,258,108
1869,57.91,49,374,106,59.86,145,289,109,57.91,53,138,369,57.91,34,258,108
1870,57.94,49,374,106,59.89,145,289,109,57.94,53,138,369,57.94,34,257,107
1871,57.97,49,374,106,59.93,145,289,108,57.97,52,138,369,57.97,34,258,107
1872,58.00,49,374,106,59.96,145,289,108,58.00,53,138,369,58.00,34,257,108
1873,58.03,49,374,106,59.99,145,289,109,58.03,53,138,369,58.03,34,258,108
1874,58.06,50,374,106,60.02,145,289,109,58.06,53,138,369,58.06,34,257,108
1875,58.09,49,374,106,60.06,145,289,109,58.09,52,138,369,58.09,34,257,108
1876,58.13,49,374,106,60.09,145,289,109,58.13,53,138,369,58.13,34,257,108
1877,58.16,49,374,106,60.12,145,289,109,58.16,53,138,369,58.16,34,258,108
1878,58.19,49,374,106,60.15,145,289,109,58.19,53,138,369,58.19,34,258,108
1879,58.22,49,374,106,60.18,145,289,108,58.22,53,137,369,58.22,34,257,108
1880,58.25,49,374,106,60.22,145,289,109,58.25,53,138,369,58.25,34,258,107
1881,58.28,49,374,106,60.25,145,289,108,58.28,52,138,369,58.28,34,257,108
1882,58.31,49,374,106,60.28,145,289,108,58.31,53,138,369,58.31,34,257,108
1883,58.34,49,374,106,60.31,145,289,108,58.34,53,138,369,58.34,34,257,108
1884,58.38,49,374,106,60.35,145,289,109,58.38,53,138,369,58.38,34,257,107
1885,58.41,49,374,106,60.38,145,289,108,58.41,53,138,369,58.41,34,257,108
1886,58.44,49,374,106,60.41,145,289,109,58.44,53,137,369,58.44,34,258,108
1887,58.47,49,374,106,60.44,145,289,108,58.47,52,138,369,58.47,34,257,108
1888,58.50,49,374,106,60.47,145,289,109,58.50,52,138,369,58.50,34,258,108
1889,58.53,49,374,106,60.51,145,289,109,58.53,52,138,369,58.53,34,257,108
1890,58.56,49,374,106,60.54,145,289,109,58.56,53,138,369,58.56,34,258,108
1891,58.59,49,374,106,60.57,145,289,109,58.59,52,137,369,58.59,34,258,108
1892,58.63,49,374,106,60.60,145,289,109,58.63,53,137,369,58.63,34,257,108
1893,58.65,49,374,106,60.64,145,289,109,58.65,52,138,369,58.65,34,258,107
1894,58.69,49,374,106,60.67,145,289,109,58.69,53,138,369,58.69,34,258,108
1895,58.72,49,374,106,60.70,145,289,109,58.72,53,138,369,58.72,34,257,107
1896,58.75,49,374,106,60.73,145,289,108,58.75,52,138,369,58.75,34,257,108
1897,58.78,49,374,106,60.77,145,289,109,58.78,53,138,369,58.78,34,257,107
1898,58.81,49,374,106,60.80,145,289,108,58.81,52,138,369,58.81,34,257,108
1899,58.84,49,374,106,60.83,145,289,109,58.84,52,138,369,58.84,34,257,107
1900,58.87,49,374,106,60.86,145,289,109,58.87,52,138,369,58.87,34,257,107
1901,58.90,49,374,106,60.89,145,289,109,58.90,52,138,369,58.90,34,257,108
1902,58.94,49,374,106,60.93,145,289,109,58.94,53,137,369,58.94,34,257,107
1903,58.97,49,374,106,60.96,145,289,109,58.97,52,138,369,58.97,34,257,107
1904,59.00,49,374,106,60.99,145,289,109,59.00,53,138,369,59.00,34,257,108
1905,59.03,49,374,106,61.02,145,289,109,59.03,53,138,369,59.03,34,257,108
1906,59.06,49,374,106,61.06,145,289,109,59.06,53,138,369,59.06,34,257,107
1907,59.09,49,374,106,61.09,145,289,108,59.09,52,137,369,59.09,34,258,108
1908,59.12,49,374,106,61.12,145,289,109,59.12,53,137,369,59.12,34,258,107
1909,59.15,49,374,106,61.15,145,289,109,59.15,52,138,369,59.15,34,257,107
1910,59.19,49,374,106,61.18,145,289,108,59.19,53,138,369,59.19,34,257,108
1911,59.22,49,374,106,61.22,145,289,109,59.22,52,137,369,59.22,34,257,108
1912,59.25,49,374,106,61.25,145,289,109,59.25,52,138,369,59.25,34,257,108
1913,59.28,49,374,106,61.28,145,289,108,59.28,52,138,369,59.28,34,257,108
1914,59.31,49,374,106,61.31,145,289,109,59.31,53,138,369,59.31,34,257,108
1915,59.34,49,374,106,61.35,145,289,109,59.34,53,137,369,59.34,34,257,107
1916,59.37,49,374,106,61.38,145,289,109,59.37,52,138,369,59.37,34,257,108
1917,59.40,49,374,106,61.41,145,289,109,59.40,53,137,369,59.40,34,257,108
1918,59.44,49,374,106,61.44,145,289,109,59.44,53,137,369,59.44,34,257,108
1919,59.47,49,374,106,61.47,145,289,109,59.47,52,138,369,59.47,34,258,108
1920,59.50,49,374,106,61.51,145,289,108,59.50,53,138,369,59.50,34,257,108
1921,59.53,49,374,106,61.54,145,289,109,59.53,53,137,369,59.53,34,257,108
1922,59.56,49,374,106,61.57,145,289,109,59.56,53,137,369,59.56,34,257,108
1923,59.59,49,374,106,61.60,145,289,109,59.59,53,138,369,59.59,34,257,108
1924,59.62,49,374,106,61.63,145,289,109,59.62,52,137,369,59.62,33,257,108
1925,59.65,49,374,106,61.67,145,289,109,59.65,52,137,369,59.65,34,257,108
1926,59.69,49,374,106,61.70,145,289,108,59.69,53,138,369,59.69,34,257,107
1927,59.72,49,374,106,61.73,145,289,109,59.72,53,138,369,59.72,34,257,107
1928,59.75,49,374,106,61.76,145,289,109,59.75,53,138,369,59.75,34,257,108
1929,59.78,49,374,106,61.80,145,289,108,59.78,53,138,369,59.78,34,257,108
1930,59.81,49,374,106,61.83,145,289,108,59.81,52,138,369,59.81,34,257,108
1931,59.84,49,374,106,61.86,145,289,109,59.84,52,138,369,59.84,34,257,107
1932,59.87,49,374,106,61.89,145,289,108,59.87,53,138,369,59.87,34,257,108
1933,59.90,49,374,106,61.93,145,289,109,59.90,52,138,369,59.90,34,257,108
1934,59.94,49,374,106,61.96,145,289,108,59.94,52,137,369,59.94,34,257,107
1935,59.97,49,374,106,61.99,145,289,109,59.97,53,137,369,59.97,34,257,108
1936,60.00,49,374,106,62.02,145,289,109,60.00,52,138,369,60.00,34,257,108
1937,60.03,49,374,106,62.06,145,289,109,60.03,52,138,369,60.03,34,257,108
1938,60.06,49,374,106,62.09,145,289,108,60.06,52,137,369,60.06,34,257,107
1939,60.09,49,374,106,62.12,145,289,108,60.09,52,138,369,60.09,34,257,108
1940,60.12,49,374,106,62.15,145,289,109,60.12,52,138,369,60.12,34,257,108
1941,60.15,49,374,106,62.18,145,289,109,60.15,52,137,369,60.15,34,257,108
1942,60.18,49,374,106,62.22,145,289,109,60.18,52,137,369,60.18,34,257,108
1943,60.22,49,374,106,62.25,145,289,109,60.22,53,138,369,60.22,34,257,107
1944,60.25,49,374,106,62.28,145,289,109,60.25,53,137,369,60.25,34,257,107
1945,60.28,49,374,106,62.31,145,289,108,60.28,53,137,369,60.28,34,257,108
1946,60.31,49,374,106,62.35,145,289,109,60.31,52,137,369,60.31,34,257,108
1947,60.34,49,374,106,62.38,145,289,109,60.34,52,138,369,60.34,34,257,108
1948,60.37,49,374,106,62.41,144,289,108,60.37,53,137,369,60.37,33,257,108
1949,60.40,49,374,106,62.44,145,289,109,60.40,53,137,369,60.40,34,257,108
1950,60.43,49,374,106,62.47,145,289,109,60.43,53,137,369,60.43,34,257,108
1951,60.47,49,374,106,62.51,145,289,108,60.47,53,137,369,60.47,34,258,107
1952,60.50,49,374,106,62.54,145,289,109,60.50,53,137,369,60.50,34,257,108
1953,60.53,49,374,106,62.57,145,289,109,60.53,52,137,369,60.53,34,257,108
1954,60.56,49,374,106,62.60,145,289,108,60.56,53,137,369,60.56,34,257,108
1955,60.59,49,374,106,62.63,145,289,109,60.59,53,137,369,60.59,34,257,108
1956,60.62,49,374,106,62.67,145,289,109,60.62,52,137,369,60.62,34,258,108
1957,60.65,49,374,106,62.70,145,289,108,60.65,52,137,369,60.65,34,257,108
1958,60.68,49,374,106,62.73,145,289,109,60.68,53,137,369,60.68,34,257,107
1959,60.72,49,374,106,62.76,145,289,108,60.72,53,137,369,60.72,34,257,108
1960,60.75,49,374,106,62.80,145,289,108,60.75,52,137,369,60.75,34,257,108
1961,60.78,49,374,106,62.83,145,289,109,60.78,52,137,369,60.78,34,257,108
1962,60.81,49,374,106,62.86,145,289,109,60.81,52,137,369,60.81,34,257,108
1963,60.84,49,374,106,62.89,145,289,109,60.84,52,137,369,60.84,33,257,107
1964,60.87,49,374,106,62.93,145,289,108,60.87,52,137,369,60.87,34,257,108
1965,60.90,49,374,106,62.96,145,289,109,60.90,52,137,369,60.90,34,258,108
1966,60.93,49,374,106,62.99,145,289,108,60.93,52,137,369,60.93,34,257,108
1967,60.96,49,374,106,63.02,145,289,108,60.96,52,137,369,60.96,34,257,108
1968,61.00,49,374,106,63.05,144,289,108,61.00,53,137,369,61.00,34,257,108
1969,61.03,49,374,106,63.09,145,289,108,61.03,52,137,369,61.03,34,257,107
1970,61.06,49,374,106,63.12,145,289,109,61.06,53,137,369,61.06,34,257,108
1971,61.09,49,374,106,63.15,145,289,109,61.09,52,137,369,61.09,34,257,108
1972,61.12,49,374,106,63.18,145,289,109,61.12,52,137,369,61.12,34,257,107
1973,61.15,49,374,106,63.22,145,289,109,61.15,53,137,369,61.15,34,257,107
1974,61.18,49,374,106,63.25,145,289,109,61.18,52,137,369,61.18,34,258,108
1975,61.21,49,374,106,63.28,145,289,108,61.21,53,137,369,61.21,34,257,107
1976,61.25,49,374,106,63.31,145,289,109,61.25,52,137,369,61.25,34,257,107
1977,61.28,49,374,106,63.34,145,289,109,61.28,52,137,369,61.28,34,257,108
1978,61.31,49,374,106,63.38,145,289,108,61.31,52,137,369,61.31,34,257,108
1979,61.34,49,374,106,63.41,145,289,108,61.34,52,137,369,61.34,34,257,108
1980,61.37,49,374,106,63.44,145,289,108,61.37,52,137,369,61.37,34,257,108
1981,61.40,49,374,106,63.47,145,289,109,61.40,52,137,369,61.40,34,257,107
1982,61.43,49,374,106,63.51,145,289,109,61.43,52,137,369,61.43,34,257,108
1983,61.46,49,374,106,63.54,145,289,108,61.46,53,137,369,61.46,34,257,108
1984,61.50,49,374,106,63.57,145,289,108,61.50,52,137,369,61.50,34,257,108
1985,61.53,49,374,106,63.60,145,289,108,61.53,52,137,369,61.53,34,257,107
1986,61.56,49,374,106,63.63,144,289,109,61.56,52,137,369,61.56,34,257,108
1987,61.59,49,374,106,63.67,145,289,109,61.59,52,137,369,61.59,34,258,108
1988,61.62,49,374,106,63.70,145,289,109,61.62,52,137,369,61.62,34,257,107
1989,61.65,49,374,106,63.73,145,289,108,61.65,52,137,369,61.65,34,257,107
1990,61.68,49,374,106,63.76,145,289,108,61.68,53,137,369,61.68,34,257,108
1991,61.71,49,374,106,63.80,145,289,108,61.71,52,137,369,61.71,33,257,107
1992,61.75,49,374,106,63.83,145,289,108,61.75,52,137,369,61.75,34,257,108
1993,61.78,49,374,106,63.86,145,289,109,61.78,52,137,369,61.78,34,257,107
1994,61.81,49,374,106,63.89,145,289,108,61.81,52,137,369,61.81,34,257,108
1995,61.84,49,374,106,63.93,145,289,108,61.84,53,137,369,61.84,34,257,108
1996,61.87,49,374,106,63.96,145,289,108,61.87,52,137,369,61.87,34,257,107
1997,61.90,49,374,106,63.99,145,289,108,61.90,52,137,369,61.90,34,257,107
1998,61.93,49,374,106,64.02,145,289,108,61.93,52,137,369,61.93,33,257,107
1999,61.96,49,374,106,64.05,145,289,108,61.96,53,137,369,61.96,34,257,108
2000,62.00,49,374,106,64.09,144,289,108,62.00,52,137,368,62.00,34,257,108
2001,62.03,49,374,106,64.12,145,289,108,62.03,52,137,369,62.03,34,257,108
2002,62.06,49,374,106,64.15,145,289,108,62.06,52,137,369,62.06,34,257,108
2003,62.09,49,374,106,64.18,145,289,108,62.09,52,137,369,62.09,34,257,108
2004,62.12,49,374,106,64.21,145,289,108,62.12,52,137,369,62.12,34,257,108
2005,62.15,49,374,106,64.25,144,289,108,62.15,52,137,369,62.15,34,257,107
2006,62.18,49,374,106,64.28,145,289,108,62.18,52,137,369,62.18,34,257,107
2007,62.21,49,374,106,64.31,145,289,108,62.21,52,137,369,62.21,34,257,108
2008,62.24,49,374,106,64.34,144,289,108,62.24,53,137,369,62.24,34,257,108
2009,62.28,49,374,106,64.37,145,289,108,62.28,52,137,368,62.28,34,257,108
2010,62.31,49,374,106,64.41,145,289,109,62.31,52,137,369,62.31,34,257,108
2011,62.34,49,374,106,64.44,145,289,108,62.34,52,137,369,62.34,34,257,108
2012,62.37,49,374,106,64.47,145,289,108,62.37,52,137,369,62.37,34,257,108
2013,62.40,49,374,106,64.50,145,289,108,62.40,52,137,368,62.40,34,257,108
2014,62.43,49,374,106,64.54,145,289,108,62.43,52,137,369,62.43,34,257,108
2015,62.46,49,374,106,64.57,145,289,108,62.46,52,137,369,62.46,34,257,107
2016,62.49,49,374,106,64.60,145,289,108,62.49,52,137,369,62.49,34,257,108
2017,62.53,49,374,106,64.63,145,289,108,62.53,52,137,369,62.53,34,257,107
2018,62.56,49,374,106,64.67,145,289,109,62.56,52,137,369,62.56,34,257,107
2019,62.59,49,374,105,64.70,144,289,108,62.59,52,137,369,62.59,34,257,108
2020,62.62,49,374,106,64.73,145,289,108,62.62,52,137,368,62.62,34,257,107
2021,62.65,49,374,106,64.76,145,289,108,62.65,52,137,368,62.65,33,257,108
2022,62.68,49,374,106,64.79,145,289,108,62.68,52,137,369,62.68,34,257,108
2023,62.71,49,374,106,64.83,145,289,108,62.71,52,137,369,62.71,34,257,108
2024,62.74,49,374,106,64.86,145,289,108,62.74,52,137,369,62.74,34,257,108
2025,62.77,49,374,106,64.89,145,289,109,62.77,52,137,369,62.77,34,257,108
2026,62.81,49,374,106,64.92,145,289,108,62.81,52,137,369,62.81,34,257,107
2027,62.84,49,374,106,64.96,145,289,108,62.84,52,137,369,62.84,34,257,108
2028,62.87,49,374,106,64.99,145,289,108,62.87,52,137,368,62.87,34,257,107
2029,62.90,49,374,106,65.02,145,289,108,62.90,52,137,369,62.90,33,257,108
2030,62.93,49,374,106,65.05,145,289,108,62.93,52,137,368,62.93,34,257,107
2031,62.96,49,374,106,65.08,145,289,108,62.96,52,137,369,62.96,34,257,108
2032,62.99,49,374,106,65.12,145,289,108,62.99,53,137,369,62.99,34,257,108
2033,63.02,49,374,106,65.15,145,289,108,63.02,52,137,368,63.02,34,257,108
2034,63.06,49,374,106,65.18,145,289,108,63.06,53,137,368,63.06,34,257,107
2035,63.09,49,374,106,65.21,145,289,108,63.09,52,137,368,63.09,34,257,107
2036,63.12,49,374,106,65.25,145,289,109,63.12,52,137,369,63.12,34,257,107
2037,63.15,49,374,106,65.28,145,289,108,63.15,52,137,368,63.15,34,257,107
2038,63.18,49,374,106,65.31,145,289,108,63.18,52,137,368,63.18,34,257,107
2039,63.21,49,374,106,65.34,145,289,108,63.21,52,137,369,63.21,34,257,107
2040,63.24,49,374,106,65.37,145,289,108,63.24,52,137,369,63.24,34,257,108
2041,63.27,49,374,106,65.41,145,289,108,63.27,52,137,368,63.27,34,257,108
2042,63.30,49,374,106,65.44,145,289,108,63.30,52,137,369,63.30,34,257,107
2043,63.34,49,374,105,65.47,145,289,108,63.34,52,137,368,63.34,34,257,107
2044,63.37,49,374,106,65.50,145,289,108,63.37,53,137,368,63.37,34,257,107
2045,63.40,49,374,106,65.54,145,289,108,63.40,52,137,368,63.40,34,257,107
2046,63.43,49,374,106,65.57,145,289,108,63.43,52,137,368,63.43,34,257,107
2047,63.46,49,374,106,65.60,145,289,108,63.46,53,137,368,63.46,34,257,108
2048,63.49,49,374,105,65.63,145,289,108,63.49,52,137,368,63.49,34,257,108
2049,63.52,49,374,106,65.67,145,289,108,63.52,53,137,368,63.52,34,257,107
2050,63.55,49,374,105,65.70,145,289,108,63.55,52,137,368,63.55,33,257,108
2051,63.59,49,374,106,65.73,145,289,108,63.59,52,137,368,63.59,34,257,107
2052,63.62,49,374,106,65.76,145,289,108,63.62,52,137,368,63.62,34,257,108
2053,63.65,49,374,105,65.79,145,288,108,63.65,53,137,368,63.65,34,257,107
2054,63.68,49,374,106,65.83,145,289,108,63.68,53,137,368,63.68,34,257,108
2055,63.71,49,374,106,65.86,145,289,109,63.71,53,137,368,63.71,34,257,108
2056,63.74,49,374,106,65.89,145,289,108,63.74,52,137,369,63.74,34,257,107
2057,63.77,49,374,106,65.92,145,289,109,63.77,52,137,368,63.77,34,257,108
2058,63.80,49,374,106,65.95,145,289,108,63.80,52,137,368,63.80,34,257,107
2059,63.84,49,374,105,65.99,145,289,109,63.84,52,137,369,63.84,34,257,108
2060,63.87,49,374,105,66.02,144,288,108,63.87,52,137,368,63.87,34,257,107
2061,63.90,49,373,106,66.05,145,289,108,63.90,52,137,368,63.90,34,257,108
2062,63.93,49,374,106,66.08,145,289,108,63.93,52,137,369,63.93,34,257,107
