,time_A,A0,A1,A2,time_B,B0,B1,B2,time_C,C0,C1,C2,time_C,C0,C1,C2
1140,35.16,45,365,101,36.36,158,322,113,35.16,57,139,356,35.16,57,139,356
1141,35.19,45,365,101,36.39,157,322,113,35.19,57,139,356,35.19,57,139,356
1142,35.22,45,365,101,36.42,157,322,113,35.22,57,139,357,35.22,57,139,357
1143,35.26,46,365,101,36.46,157,322,113,35.26,57,139,356,35.26,57,139,356
1144,35.29,46,365,101,36.49,157,322,113,35.29,57,139,357,35.29,57,139,357
1145,35.32,46,365,101,36.52,157,322,113,35.32,57,139,356,35.32,57,139,356
1146,35.35,45,365,101,36.55,157,322,113,35.35,57,139,357,35.35,57,139,357
1147,35.38,46,365,101,36.59,157,322,113,35.38,57,139,356,35.38,57,139,356
1148,35.41,45,365,101,36.62,157,322,113,35.41,57,139,357,35.41,57,139,357
1149,35.44,46,364,101,36.65,157,322,113,35.44,57,139,356,35.44,57,139,356
1150,35.47,46,365,101,36.68,157,322,113,35.47,57,139,356,35.47,57,139,356
1151,35.51,45,365,101,36.71,157,322,113,35.51,57,139,357,35.51,57,139,357
1152,35.54,45,365,101,36.75,157,322,113,35.54,57,139,357,35.54,57,139,357
1153,35.57,45,365,101,36.78,157,322,113,35.57,57,139,356,35.57,57,139,356
1154,35.60,45,364,101,36.81,157,322,113,35.60,57,139,356,35.60,57,139,356
1155,35.63,45,365,101,36.84,157,322,113,35.63,57,139,356,35.63,57,139,356
1156,35.66,45,365,101,36.88,157,322,113,35.66,57,139,356,35.66,57,139,356
1157,35.69,46,365,101,36.91,157,322,113,35.69,56,139,356,35.69,56,139,356
1158,35.72,45,365,101,36.94,158,322,113,35.72,57,139,357,35.72,57,139,357
1159,35.76,46,364,101,36.97,157,322,113,35.76,57,139,357,35.76,57,139,357
1160,35.79,45,365,101,37.00,157,322,113,35.79,57,139,356,35.79,57,139,356
1161,35.82,45,364,101,37.04,157,322,113,35.82,57,139,357,35.82,57,139,357
1162,35.85,45,365,101,37.07,157,322,113,35.85,57,139,357,35.85,57,139,357
1163,35.88,45,365,101,37.10,157,322,113,35.88,57,139,356,35.88,57,139,356
1164,35.91,45,365,101,37.13,157,322,113,35.91,57,139,356,35.91,57,139,356
1165,35.94,45,365,101,37.17,157,322,113,35.94,57,139,357,35.94,57,139,357
1166,35.97,45,365,101,37.20,157,322,113,35.97,57,139,356,35.97,57,139,356
1167,36.00,45,365,101,37.23,157,322,113,36.00,57,139,356,36.00,57,139,356
1168,36.04,45,365,101,37.26,157,322,113,36.04,57,139,356,36.04,57,139,356
1169,36.07,45,365,100,37.29,157,322,113,36.07,57,139,356,36.07,57,139,356
1170,36.10,45,365,101,37.33,157,322,113,36.10,57,139,356,36.10,57,139,356
1171,36.13,45,365,101,37.36,157,322,113,36.13,57,139,356,36.13,57,139,356
1172,36.16,45,365,101,37.39,157,322,113,36.16,57,139,356,36.16,57,139,356
1173,36.19,45,364,101,37.42,157,322,113,36.19,56,139,356,36.19,56,139,356
1174,36.22,45,365,101,37.46,157,322,113,36.22,57,139,356,36.22,57,139,356
1175,36.25,45,365,101,37.49,157,322,113,36.25,57,139,356,36.25,57,139,356
1176,36.29,45,364,101,37.52,157,322,113,36.29,57,139,356,36.29,57,139,356
1177,36.32,45,364,101,37.55,157,322,113,36.32,57,139,356,36.32,57,139,356
1178,36.35,45,364,101,37.58,157,322,113,36.35,57,139,356,36.35,57,139,356
1179,36.38,45,365,101,37.62,158,322,113,36.38,57,139,356,36.38,57,139,356
1180,36.41,45,365,101,37.65,157,322,113,36.41,57,139,356,36.41,57,139,356
1181,36.44,46,364,101,37.68,157,322,113,36.44,57,139,356,36.44,57,139,356
1182,36.47,45,364,101,37.71,157,322,113,36.47,57,139,356,36.47,57,139,356
1183,36.50,45,364,101,37.75,157,322,113,36.50,57,139,356,36.50,57,139,356
1184,36.54,45,364,101,37.78,158,322,113,36.54,56,139,356,36.54,56,139,356
1185,36.57,45,364,100,37.81,158,322,113,36.57,57,139,356,36.57,57,139,356
1186,36.60,45,364,101,37.84,157,322,113,36.60,57,139,356,36.60,57,139,356
1187,36.63,45,364,100,37.87,157,322,113,36.63,57,139,356,36.63,57,139,356
1188,36.66,45,364,101,37.91,157,322,113,36.66,57,139,356,36.66,57,139,356
1189,36.69,45,364,101,37.94,157,322,113,36.69,57,139,356,36.69,57,139,356
1190,36.72,45,364,101,37.97,158,322,113,36.72,56,139,356,36.72,56,139,356
1191,36.75,45,364,101,38.00,157,322,113,36.75,57,139,356,36.75,57,139,356
1192,36.79,45,364,100,38.04,157,322,113,36.79,57,139,356,36.79,57,139,356
1193,36.81,45,364,100,38.07,157,322,113,36.81,57,139,356,36.81,57,139,356
1194,36.85,45,364,100,38.10,157,322,113,36.85,57,139,356,36.85,57,139,356
1195,36.88,45,364,100,38.13,157,322,113,36.88,57,139,356,36.88,57,139,356
1196,36.91,45,364,100,38.17,157,322,113,36.91,57,139,356,36.91,57,139,356
1197,36.94,45,364,100,38.20,158,322,113,36.94,57,139,356,36.94,57,139,356
1198,36.97,45,364,101,38.23,157,322,113,36.97,57,139,356,36.97,57,139,356
1199,37.00,45,364,101,38.26,157,322,113,37.00,57,139,356,37.00,57,139,356
1200,37.04,45,364,100,38.29,157,322,113,37.04,57,139,356,37.04,57,139,356
1201,37.06,45,364,100,38.33,157,322,113,37.06,57,139,356,37.06,57,139,356
1202,37.10,45,364,100,38.36,157,322,113,37.10,57,139,356,37.10,57,139,356
1203,37.13,45,364,100,38.39,157,322,113,37.13,57,139,356,37.13,57,139,356
1204,37.16,45,364,101,38.42,157,322,113,37.16,57,139,356,37.16,57,139,356
1205,37.19,45,364,100,38.46,157,322,113,37.19,57,139,356,37.19,57,139,356
1206,37.22,45,364,101,38.49,157,322,113,37.22,57,139,356,37.22,57,139,356
1207,37.25,45,364,100,38.52,157,322,113,37.25,57,139,356,37.25,57,139,356
1208,37.28,45,364,101,38.55,157,322,113,37.28,56,139,356,37.28,56,139,356
1209,37.31,45,364,100,38.58,157,322,113,37.31,57,139,356,37.31,57,139,356
1210,37.35,45,364,100,38.62,157,322,113,37.35,57,139,356,37.35,57,139,356
1211,37.38,45,364,100,38.65,157,322,113,37.38,57,139,356,37.38,57,139,356
1212,37.41,45,364,100,38.68,157,322,113,37.41,57,139,356,37.41,57,139,356
1213,37.44,45,364,100,38.71,157,322,113,37.44,57,139,356,37.44,57,139,356
1214,37.47,45,364,100,38.75,157,322,113,37.47,57,139,356,37.47,57,139,356
1215,37.50,45,364,100,38.78,157,322,113,37.50,57,139,356,37.50,57,139,356
1216,37.53,45,364,100,38.81,158,322,113,37.53,57,139,356,37.53,57,139,356
1217,37.56,45,364,100,38.84,157,322,113,37.56,57,139,356,37.56,57,139,356
1218,37.60,45,364,100,38.87,157,322,113,37.60,57,139,356,37.60,57,139,356
1219,37.63,45,364,101,38.91,157,322,113,37.63,57,139,356,37.63,57,139,356
1220,37.66,45,364,101,38.94,157,322,113,37.66,57,139,356,37.66,57,139,356
1221,37.69,45,364,101,38.97,157,322,113,37.69,57,139,356,37.69,57,139,356
1222,37.72,45,364,100,39.00,157,322,113,37.72,57,139,356,37.72,57,139,356
1223,37.75,45,364,100,39.04,157,322,113,37.75,57,139,356,37.75,57,139,356
1224,37.78,45,364,100,39.07,157,322,113,37.78,57,139,356,37.78,57,139,356
1225,37.81,46,364,100,39.10,157,322,113,37.81,57,139,356,37.81,57,139,356
1226,37.85,45,364,100,39.13,157,322,113,37.85,57,139,356,37.85,57,139,356
1227,37.88,45,364,100,39.16,157,322,113,37.88,57,139,356,37.88,57,139,356
1228,37.91,45,364,100,39.20,157,322,113,37.91,57,139,356,37.91,57,139,356
1229,37.94,45,364,101,39.23,157,322,113,37.94,57,139,356,37.94,57,139,356
1230,37.97,45,364,100,39.26,157,322,113,37.97,57,139,356,37.97,57,139,356
1231,38.00,45,364,100,39.29,157,322,113,38.00,57,139,356,38.00,57,139,356
1232,38.03,45,364,100,39.33,157,322,113,38.03,57,139,356,38.03,57,139,356
1233,38.06,45,364,100,39.36,157,322,112,38.06,57,139,356,38.06,57,139,356
1234,38.10,45,364,100,39.39,157,322,113,38.10,57,139,356,38.10,57,139,356
1235,38.13,45,364,101,39.42,157,322,113,38.13,57,139,356,38.13,57,139,356
1236,38.16,45,364,100,39.45,157,322,113,38.16,57,139,356,38.16,57,139,356
1237,38.19,45,364,100,39.49,157,322,113,38.19,57,139,356,38.19,57,139,356
1238,38.22,45,364,100,39.52,157,322,113,38.22,56,139,356,38.22,56,139,356
1239,38.25,45,364,100,39.55,157,322,113,38.25,57,139,356,38.25,57,139,356
1240,38.28,45,364,100,39.58,157,322,113,38.28,57,139,356,38.28,57,139,356
1241,38.31,45,364,100,39.62,157,322,113,38.31,57,139,356,38.31,57,139,356
1242,38.34,45,364,100,39.65,157,322,113,38.34,56,139,356,38.34,56,139,356
1243,38.38,45,364,100,39.68,157,322,113,38.38,57,139,356,38.38,57,139,356
1244,38.41,45,364,100,39.71,157,322,113,38.41,57,139,356,38.41,57,139,356
1245,38.44,45,364,100,39.74,157,322,113,38.44,57,139,356,38.44,57,139,356
1246,38.47,45,364,100,39.78,157,322,113,38.47,57,139,356,38.47,57,139,356
1247,38.50,46,364,100,39.81,157,322,113,38.50,57,139,356,38.50,57,139,356
1248,38.53,45,364,100,39.84,157,322,113,38.53,57,139,356,38.53,57,139,356
1249,38.56,45,364,100,39.87,157,322,113,38.56,57,139,356,38.56,57,139,356
1250,38.59,45,364,100,39.91,157,322,113,38.59,57,139,356,38.59,57,139,356
1251,38.63,45,364,100,39.94,157,322,113,38.63,56,139,356,38.63,56,139,356
1252,38.66,45,364,100,39.97,157,322,113,38.66,56,139,356,38.66,56,139,356
1253,38.69,45,364,100,40.00,157,322,113,38.69,57,139,356,38.69,57,139,356
1254,38.72,45,364,100,40.04,157,322,113,38.72,57,139,356,38.72,57,139,356
1255,38.75,45,364,100,40.07,157,322,113,38.75,57,139,356,38.75,57,139,356
1256,38.78,45,364,100,40.10,157,322,113,38.78,57,139,356,38.78,57,139,356
1257,38.81,45,364,100,40.13,157,322,113,38.81,57,139,356,38.81,57,139,356
1258,38.84,45,364,100,40.16,157,322,113,38.84,57,139,356,38.84,57,139,356
1259,38.88,45,364,100,40.20,157,321,113,38.88,57,139,356,38.88,57,139,356
1260,38.91,45,364,100,40.23,156,321,112,38.91,57,139,356,38.91,57,139,356
1261,38.94,45,364,100,40.26,157,320,112,38.94,57,139,356,38.94,57,139,356
1262,38.97,45,364,100,40.29,156,320,112,38.97,57,139,356,38.97,57,139,356
1263,39.00,45,364,100,40.33,156,319,112,39.00,56,139,356,39.00,56,139,356
1264,39.03,45,364,100,40.36,157,321,112,39.03,57,139,356,39.03,57,139,356
1265,39.06,45,364,100,40.39,157,321,112,39.06,57,139,356,39.06,57,139,356
1266,39.09,45,364,100,40.42,157,321,113,39.09,57,139,356,39.09,57,139,356
1267,39.12,45,364,100,40.45,157,321,113,39.12,57,139,356,39.12,57,139,356
1268,39.16,45,364,100,40.49,157,321,113,39.16,57,139,356,39.16,57,139,356
1269,39.19,45,364,100,40.52,157,321,113,39.19,57,139,356,39.19,57,139,356
1270,39.22,45,364,100,40.55,157,322,112,39.22,57,139,356,39.22,57,139,356
1271,39.25,45,364,100,40.58,157,322,113,39.25,57,139,356,39.25,57,139,356
1272,39.28,45,364,100,40.61,157,322,112,39.28,56,139,356,39.28,56,139,356
1273,39.31,45,364,100,40.65,157,321,113,39.31,57,139,356,39.31,57,139,356
1274,39.34,45,364,100,40.68,157,322,112,39.34,57,139,356,39.34,57,139,356
1275,39.37,45,364,100,40.71,157,322,112,39.37,56,139,356,39.37,56,139,356
1276,39.40,45,364,100,40.74,157,321,113,39.40,57,139,356,39.40,57,139,356
1277,39.44,45,364,100,40.78,157,321,113,39.44,57,139,356,39.44,57,139,356
1278,39.47,45,364,100,40.81,157,321,113,39.47,57,139,356,39.47,57,139,356
1279,39.50,45,364,100,40.84,157,321,112,39.50,57,139,356,39.50,57,139,356
1280,39.53,45,364,100,40.87,157,321,112,39.53,57,139,356,39.53,57,139,356
1281,39.56,45,364,100,40.90,157,321,112,39.56,57,139,356,39.56,57,139,356
1282,39.59,45,364,100,40.94,157,322,112,39.59,57,139,356,39.59,57,139,356
1283,39.62,45,364,100,40.97,157,321,113,39.62,57,139,356,39.62,57,139,356
1284,39.65,45,364,100,41.00,157,321,113,39.65,57,139,356,39.65,57,139,356
1285,39.69,45,364,100,41.03,157,321,113,39.69,57,139,356,39.69,57,139,356
1286,39.72,45,364,100,41.07,157,322,113,39.72,57,139,356,39.72,57,139,356
1287,39.75,45,364,100,41.10,157,322,113,39.75,57,139,356,39.75,57,139,356
1288,39.78,45,364,100,41.13,157,321,113,39.78,57,139,356,39.78,57,139,356
1289,39.81,45,364,100,41.16,157,321,113,39.81,57,139,356,39.81,57,139,356
1290,39.84,45,364,100,41.20,157,321,113,39.84,56,139,356,39.84,56,139,356
1291,39.87,45,364,100,41.23,157,321,113,39.87,57,138,356,39.87,57,138,356
1292,39.90,45,364,100,41.26,157,321,113,39.90,57,139,356,39.90,57,139,356
1293,39.94,45,364,100,41.29,157,321,113,39.94,57,139,356,39.94,57,139,356
1294,39.97,45,364,100,41.32,157,322,113,39.97,57,139,356,39.97,57,139,356
1295,40.00,45,364,100,41.36,157,321,113,40.00,57,139,356,40.00,57,139,356
1296,40.03,45,364,100,41.39,157,321,113,40.03,57,139,356,40.03,57,139,356
1297,40.06,45,364,100,41.42,157,321,113,40.06,57,139,356,40.06,57,139,356
1298,40.09,45,364,100,41.45,157,322,112,40.09,57,138,356,40.09,57,138,356
1299,40.12,45,364,100,41.49,157,321,112,40.12,57,139,356,40.12,57,139,356
1300,40.15,45,364,100,41.52,157,322,113,40.15,57,139,356,40.15,57,139,356
1301,40.19,45,364,100,41.55,157,322,113,40.19,57,139,356,40.19,57,139,356
1302,40.22,45,364,100,41.58,157,322,113,40.22,56,139,356,40.22,56,139,356
1303,40.25,45,364,100,41.61,157,321,112,40.25,57,138,356,40.25,57,138,356
1304,40.28,45,364,100,41.65,157,322,113,40.28,57,139,356,40.28,57,139,356
1305,40.31,45,364,100,41.68,157,321,113,40.31,57,138,356,40.31,57,138,356
1306,40.34,45,364,100,41.71,157,322,113,40.34,57,139,356,40.34,57,139,356
1307,40.37,45,364,100,41.74,157,321,112,40.37,57,139,356,40.37,57,139,356
1308,40.40,45,364,100,41.78,157,321,112,40.40,57,138,356,40.40,57,138,356
1309,40.44,45,364,100,41.81,157,322,113,40.44,57,139,356,40.44,57,139,356
1310,40.47,45,364,100,41.84,157,321,113,40.47,57,139,356,40.47,57,139,356
1311,40.50,45,364,100,41.87,157,321,113,40.50,57,139,356,40.50,57,139,356
1312,40.53,45,364,100,41.90,157,321,112,40.53,57,139,356,40.53,57,139,356
1313,40.56,45,364,100,41.94,157,321,113,40.56,57,139,356,40.56,57,139,356
1314,40.59,45,364,100,41.97,157,322,112,40.59,56,139,356,40.59,56,139,356
1315,40.62,45,364,100,42.00,157,321,112,40.62,57,139,356,40.62,57,139,356
1316,40.65,45,364,100,42.03,157,321,113,40.65,57,139,356,40.65,57,139,356
1317,40.68,45,364,100,42.06,157,321,113,40.68,57,139,356,40.68,57,139,356
1318,40.72,45,364,100,42.10,157,321,113,40.72,56,139,356,40.72,56,139,356
1319,40.75,45,364,100,42.13,157,321,112,40.75,57,139,356,40.75,57,139,356
1320,40.78,45,364,100,42.16,157,321,113,40.78,57,139,356,40.78,57,139,356
1321,40.81,45,364,100,42.19,157,322,112,40.81,57,139,356,40.81,57,139,356
1322,40.84,45,364,100,42.23,157,322,113,40.84,57,139,356,40.84,57,139,356
1323,40.87,45,364,100,42.26,157,321,113,40.87,57,139,356,40.87,57,139,356
1324,40.90,45,364,100,42.29,157,321,112,40.90,57,139,356,40.90,57,139,356
1325,40.93,45,364,100,42.32,157,321,112,40.93,57,139,356,40.93,57,139,356
1326,40.97,45,364,100,42.36,157,321,113,40.97,57,139,356,40.97,57,139,356
1327,41.00,45,364,100,42.39,157,321,113,41.00,57,139,356,41.00,57,139,356
1328,41.03,45,364,100,42.42,157,321,112,41.03,57,139,356,41.03,57,139,356
1329,41.06,45,364,100,42.45,157,321,113,41.06,57,139,356,41.06,57,139,356
1330,41.09,45,364,100,42.49,157,321,113,41.09,57,139,356,41.09,57,139,356
1331,41.12,45,364,100,42.52,157,322,112,41.12,57,139,356,41.12,57,139,356
1332,41.15,45,364,100,42.55,157,321,113,41.15,57,139,356,41.15,57,139,356
1333,41.18,45,364,100,42.58,157,321,112,41.18,57,139,356,41.18,57,139,356
1334,41.21,45,364,100,42.61,157,321,112,41.21,57,139,356,41.21,57,139,356
1335,41.25,45,364,100,42.65,157,321,113,41.25,57,139,356,41.25,57,139,356
1336,41.28,45,364,100,42.68,157,321,112,41.28,56,139,356,41.28,56,139,356
1337,41.31,45,364,100,42.71,157,321,112,41.31,57,139,356,41.31,57,139,356
1338,41.34,45,364,100,42.74,157,321,113,41.34,56,139,356,41.34,56,139,356
1339,41.37,45,364,100,42.78,157,321,113,41.37,57,139,356,41.37,57,139,356
1340,41.40,45,364,100,42.81,157,321,113,41.40,57,139,356,41.40,57,139,356
1341,41.43,45,364,100,42.84,157,321,113,41.43,56,139,356,41.43,56,139,356
1342,41.46,45,364,100,42.87,157,321,112,41.46,56,139,356,41.46,56,139,356
1343,41.50,45,364,100,42.90,157,321,113,41.50,56,139,356,41.50,56,139,356
1344,41.53,45,364,100,42.94,157,321,113,41.53,57,139,356,41.53,57,139,356
1345,41.56,45,364,100,42.97,157,321,113,41.56,56,139,356,41.56,56,139,356
1346,41.59,45,364,100,43.00,157,321,113,41.59,57,139,356,41.59,57,139,356
1347,41.62,45,364,100,43.03,157,321,113,41.62,57,139,356,41.62,57,139,356
1348,41.65,45,364,100,43.06,157,321,113,41.65,57,139,356,41.65,57,139,356
1349,41.68,45,364,100,43.10,157,321,113,41.68,57,139,356,41.68,57,139,356
1350,41.71,45,364,100,43.13,157,321,113,41.71,57,139,356,41.71,57,139,356
1351,41.75,45,364,100,43.16,157,321,113,41.75,57,139,356,41.75,57,139,356
1352,41.78,45,364,100,43.19,157,322,113,41.78,57,139,356,41.78,57,139,356
1353,41.81,45,364,100,43.23,157,322,112,41.81,57,139,356,41.81,57,139,356
1354,41.84,45,364,100,43.26,157,321,113,41.84,57,138,356,41.84,57,138,356
1355,41.87,45,364,100,43.29,157,321,113,41.87,57,139,356,41.87,57,139,356
1356,41.90,45,364,100,43.32,157,321,113,41.90,57,139,356,41.90,57,139,356
1357,41.93,45,364,100,43.36,157,321,113,41.93,57,139,356,41.93,57,139,356
1358,41.96,45,364,100,43.39,157,321,113,41.96,57,139,356,41.96,57,139,356
1359,42.00,45,364,100,43.42,157,321,112,42.00,56,139,356,42.00,56,139,356
1360,42.03,45,364,100,43.45,156,321,112,42.03,57,139,356,42.03,57,139,356
1361,42.06,45,364,100,43.49,157,321,113,42.06,57,139,356,42.06,57,139,356
1362,42.09,45,364,100,43.52,157,321,113,42.09,57,139,356,42.09,57,139,356
1363,42.12,45,364,100,43.55,157,321,112,42.12,57,138,356,42.12,57,138,356
1364,42.15,45,364,100,43.58,157,321,112,42.15,57,139,356,42.15,57,139,356
1365,42.18,45,364,100,43.61,157,321,113,42.18,56,138,356,42.18,56,138,356
1366,42.21,45,364,100,43.65,157,321,112,42.21,57,139,356,42.21,57,139,356
1367,42.25,45,364,100,43.68,157,321,113,42.25,57,139,356,42.25,57,139,356
1368,42.28,45,364,100,43.71,157,321,112,42.28,57,139,356,42.28,57,139,356
1369,42.31,45,364,100,43.74,157,321,113,42.31,56,138,356,42.31,56,138,356
1370,42.34,45,364,100,43.77,157,321,112,42.34,57,139,356,42.34,57,139,356
1371,42.37,45,364,100,43.81,157,321,112,42.37,57,139,356,42.37,57,139,356
1372,42.40,45,364,100,43.84,157,321,113,42.40,56,139,356,42.40,56,139,356
1373,42.43,45,364,100,43.87,157,321,113,42.43,57,138,356,42.43,57,138,356
1374,42.46,45,364,100,43.90,157,321,112,42.46,57,138,356,42.46,57,138,356
1375,42.49,45,364,100,43.94,157,321,112,42.49,57,139,356,42.49,57,139,356
1376,42.53,45,364,100,43.97,157,321,113,42.53,57,139,356,42.53,57,139,356
1377,42.56,45,364,100,44.00,157,321,113,42.56,57,139,356,42.56,57,139,356
1378,42.59,45,364,100,44.03,157,321,112,42.59,56,139,356,42.59,56,139,356
1379,42.62,45,364,100,44.06,157,321,113,42.62,57,139,356,42.62,57,139,356
1380,42.65,45,364,100,44.10,157,321,113,42.65,57,139,356,42.65,57,139,356
1381,42.68,45,364,100,44.13,157,321,113,42.68,56,139,356,42.68,56,139,356
1382,42.71,45,364,100,44.16,157,321,112,42.71,57,139,356,42.71,57,139,356
1383,42.74,45,363,100,44.19,157,321,113,42.74,57,139,356,42.74,57,139,356
1384,42.78,45,364,100,44.23,157,321,112,42.78,57,139,356,42.78,57,139,356
1385,42.81,45,364,100,44.26,157,321,112,42.81,57,139,356,42.81,57,139,356
1386,42.84,45,364,100,44.29,157,321,113,42.84,57,139,356,42.84,57,139,356
1387,42.87,45,364,100,44.32,157,321,112,42.87,57,139,356,42.87,57,139,356
1388,42.90,45,364,100,44.36,157,321,113,42.90,56,139,356,42.90,56,139,356
1389,42.93,45,364,100,44.39,157,322,113,42.93,57,138,356,42.93,57,138,356
1390,42.96,45,364,100,44.42,157,321,113,42.96,57,139,356,42.96,57,139,356
1391,42.99,45,364,100,44.45,157,322,112,42.99,56,139,356,42.99,56,139,356
1392,43.03,45,364,100,44.48,157,322,112,43.03,57,139,356,43.03,57,139,356
1393,43.06,45,364,100,44.52,157,321,113,43.06,57,139,356,43.06,57,139,356
1394,43.09,45,364,100,44.55,157,321,113,43.09,56,139,356,43.09,56,139,356
1395,43.12,45,364,100,44.58,157,321,113,43.12,57,139,356,43.12,57,139,356
1396,43.15,45,364,100,44.61,157,321,112,43.15,57,139,356,43.15,57,139,356
1397,43.18,45,364,100,44.65,157,321,113,43.18,57,139,356,43.18,57,139,356
1398,43.21,45,364,100,44.68,157,321,112,43.21,56,139,356,43.21,56,139,356
1399,43.24,45,364,100,44.71,157,321,112,43.24,56,138,356,43.24,56,138,356
1400,43.27,45,364,100,44.74,157,321,112,43.27,57,139,356,43.27,57,139,356
1401,43.31,45,364,100,44.77,157,321,112,43.31,56,139,356,43.31,56,139,356
1402,43.34,45,364,100,44.81,157,322,112,43.34,57,139,356,43.34,57,139,356
1403,43.37,45,364,100,44.84,157,321,112,43.37,57,139,356,43.37,57,139,356
1404,43.40,45,363,100,44.87,157,321,113,43.40,57,139,356,43.40,57,139,356
1405,43.43,45,364,100,44.90,157,321,112,43.43,57,138,356,43.43,57,138,356
1406,43.46,45,363,100,44.94,157,321,112,43.46,56,139,356,43.46,56,139,356
1407,43.49,45,363,100,44.97,157,321,112,43.49,56,139,356,43.49,56,139,356
1408,43.52,45,364,100,45.00,157,321,112,43.52,57,139,356,43.52,57,139,356
1409,43.56,45,363,100,45.03,157,321,112,43.56,57,139,356,43.56,57,139,356
1410,43.59,45,364,100,45.06,157,321,112,43.59,57,139,356,43.59,57,139,356
1411,43.62,45,364,100,45.10,157,321,112,43.62,56,139,356,43.62,56,139,356
1412,43.65,45,364,100,45.13,157,321,112,43.65,57,139,356,43.65,57,139,356
1413,43.68,45,364,100,45.16,157,321,112,43.68,56,138,356,43.68,56,138,356
1414,43.71,45,364,100,45.19,157,321,112,43.71,57,138,356,43.71,57,138,356
1415,43.74,45,364,100,45.22,157,321,112,43.74,57,139,356,43.74,57,139,356
1416,43.77,45,363,100,45.26,157,321,112,43.77,56,139,356,43.77,56,139,356
1417,43.80,45,364,100,45.29,157,321,112,43.80,56,139,356,43.80,56,139,356
1418,43.84,45,364,100,45.32,157,321,112,43.84,57,139,356,43.84,57,139,356
1419,43.87,45,364,100,45.36,157,321,113,43.87,57,138,356,43.87,57,138,356
1420,43.90,45,364,100,45.39,157,321,112,43.90,57,139,356,43.90,57,139,356
1421,43.93,45,364,100,45.42,157,321,112,43.93,56,139,356,43.93,56,139,356
1422,43.96,45,364,100,45.45,157,321,112,43.96,57,139,356,43.96,57,139,356
